Datetime,Resolution code,Offshore/onshore,Region,Grid connection type,Measured & Upscaled,Most recent forecast,Most recent P10,Most recent P90,Day Ahead 11AM forecast,Day Ahead 11AM P10,Day Ahead 11AM P90,Day-ahead 6PM forecast,Day-ahead 6PM P10,Day-ahead 6PM P90,Week-ahead forecast,Week-ahead P10,Week-ahead P90,Monitored capacity,Load factor,Decremental bid Indicator
2017-06-24 23:15:00+02:00,PT15M,Onshore,Flanders,Elia,30.593,27.627,16.753,38.503,28.766,16.982,40.55,27.575,15.826,39.326,18.71,5.193,32.225,63.01,0.485522,0
2017-06-24 23:00:00+02:00,PT15M,Onshore,Flanders,Elia,29.72,27.902,17.065,38.741,28.845,17.043,40.649,27.82,16.046,39.595,18.801,5.293,32.31,63.01,0.47167,0
2017-06-24 22:45:00+02:00,PT15M,Onshore,Flanders,Elia,29.499,27.909,17.019,38.798,29.053,17.25,40.857,28.18,16.4,39.957,18.893,5.383,32.401,63.01,0.468169,0
2017-06-24 22:30:00+02:00,PT15M,Onshore,Flanders,Elia,27.995,27.644,16.618,38.668,29.386,17.6,41.174,28.653,16.891,40.414,18.985,5.467,32.5,63.01,0.444288,0
2017-06-24 22:15:00+02:00,PT15M,Onshore,Flanders,Elia,26.851,27.377,16.215,38.54,29.72,17.954,41.491,29.126,17.382,40.871,19.076,5.549,32.603,63.01,0.426133,0
2017-06-24 22:00:00+02:00,PT15M,Onshore,Flanders,Elia,28.324,27.112,15.814,38.41,30.053,18.304,41.808,29.599,17.873,41.328,19.168,5.633,32.702,63.01,0.449515,0
2017-06-24 21:45:00+02:00,PT15M,Onshore,Flanders,Elia,31.261,26.91,15.582,38.24,30.453,18.715,42.19,30.164,18.448,41.88,19.264,5.708,32.819,63.01,0.496127,0
2017-06-24 21:30:00+02:00,PT15M,Onshore,Flanders,Elia,28.988,26.77,15.526,38.024,30.914,19.187,42.642,30.819,19.112,42.523,19.366,5.778,32.952,63.01,0.460047,0
2017-06-24 21:15:00+02:00,PT15M,Onshore,Flanders,Elia,27.19,26.629,15.468,37.809,31.375,19.659,43.091,31.471,19.777,43.164,19.466,5.848,33.085,63.01,0.431517,0
2017-06-24 21:00:00+02:00,PT15M,Onshore,Flanders,Elia,26.337,26.489,15.412,37.593,31.836,20.131,43.543,32.126,20.441,43.807,19.568,5.918,33.218,63.01,0.417985,0
2017-06-24 20:45:00+02:00,PT15M,Onshore,Flanders,Elia,25.952,32.459,20.607,44.307,32.222,20.516,43.927,32.643,20.955,44.323,19.674,5.978,33.371,63.01,0.411879,0
2017-06-24 20:30:00+02:00,PT15M,Onshore,Flanders,Elia,23.414,32.418,20.613,44.217,32.533,20.817,44.25,33.018,21.322,44.712,19.785,6.029,33.542,63.01,0.371586,0
2017-06-24 20:15:00+02:00,PT15M,Onshore,Flanders,Elia,21.092,32.372,20.616,44.128,32.844,21.12,44.568,33.397,21.69,45.099,19.896,6.081,33.713,63.01,0.334745,0
2017-06-24 20:00:00+02:00,PT15M,Onshore,Flanders,Elia,21.473,32.331,20.622,44.038,33.155,21.421,44.891,33.772,22.057,45.488,20.007,6.132,33.884,63.01,0.340786,0
2017-06-24 19:45:00+02:00,PT15M,Onshore,Flanders,Elia,21.905,32.248,20.554,43.941,33.48,21.72,45.237,34.027,22.292,45.761,20.134,6.182,34.085,63.01,0.347637,0
2017-06-24 19:30:00+02:00,PT15M,Onshore,Flanders,Elia,21.248,32.127,20.414,43.839,33.816,22.021,45.607,34.159,22.396,45.922,20.276,6.233,34.32,63.01,0.337219,0
2017-06-24 19:15:00+02:00,PT15M,Onshore,Flanders,Elia,21.487,32.005,20.273,43.738,34.15,22.323,45.978,34.294,22.505,46.083,20.418,6.28,34.556,63.01,0.341003,0
2017-06-24 19:00:00+02:00,PT15M,Onshore,Flanders,Elia,22.787,31.884,20.133,43.636,34.486,22.624,46.348,34.426,22.609,46.244,20.56,6.331,34.791,63.01,0.361639,0
2017-06-24 18:45:00+02:00,PT15M,Onshore,Flanders,Elia,23.196,31.845,20.113,43.581,34.847,22.968,46.726,34.499,22.671,46.324,20.709,6.376,35.041,63.01,0.36813,0
2017-06-24 18:30:00+02:00,PT15M,Onshore,Flanders,Elia,21.532,31.895,20.213,43.575,35.232,23.354,47.11,34.51,22.693,46.324,20.864,6.421,35.304,63.01,0.341719,0
2017-06-24 18:15:00+02:00,PT15M,Onshore,Flanders,Elia,19.654,31.942,20.317,43.572,35.617,23.742,47.494,34.521,22.715,46.325,21.017,6.463,35.569,63.01,0.311912,0
2017-06-24 18:00:00+02:00,PT15M,Onshore,Flanders,Elia,20.974,31.992,20.417,43.566,36.002,24.128,47.878,34.532,22.737,46.325,21.172,6.508,35.832,63.01,0.332874,0
2017-06-24 17:45:00+02:00,PT15M,Onshore,Flanders,Elia,22.496,31.931,20.392,43.472,36.289,24.466,48.116,34.412,22.673,46.146,21.318,6.543,36.09,63.01,0.357023,0
2017-06-24 17:30:00+02:00,PT15M,Onshore,Flanders,Elia,23.124,31.764,20.237,43.29,36.482,24.757,48.209,34.158,22.526,45.789,21.458,6.571,36.342,63.01,0.366991,0
2017-06-24 17:15:00+02:00,PT15M,Onshore,Flanders,Elia,22.876,31.595,20.084,43.11,36.673,25.046,48.302,33.906,22.377,45.434,21.599,6.604,36.59,63.01,0.363061,0
2017-06-24 17:00:00+02:00,PT15M,Onshore,Flanders,Elia,24.785,31.428,19.929,42.928,36.866,25.337,48.395,33.652,22.23,45.077,21.739,6.632,36.842,63.01,0.393354,0
2017-06-24 16:45:00+02:00,PT15M,Onshore,Flanders,Elia,27.343,31.171,19.745,42.598,36.816,25.374,48.256,33.475,22.138,44.812,21.858,6.653,37.061,63.01,0.433949,0
2017-06-24 16:30:00+02:00,PT15M,Onshore,Flanders,Elia,27.358,30.826,19.531,42.121,36.523,25.16,47.886,33.373,22.106,44.641,21.959,6.661,37.253,63.01,0.43419,0
2017-06-24 16:15:00+02:00,PT15M,Onshore,Flanders,Elia,21.536,30.48,19.318,41.645,36.232,24.946,47.517,33.272,22.071,44.471,22.057,6.67,37.444,63.01,0.341784,0
2017-06-24 16:00:00+02:00,PT15M,Onshore,Flanders,Elia,21.281,30.135,19.104,41.168,35.939,24.732,47.147,33.17,22.039,44.3,22.158,6.678,37.636,63.01,0.337736,0
2017-06-24 15:45:00+02:00,PT15M,Onshore,Flanders,Elia,23.045,31.96,20.942,42.974,35.671,24.489,46.852,32.977,21.868,44.088,22.224,6.674,37.774,63.01,0.365743,0
2017-06-24 15:30:00+02:00,PT15M,Onshore,Flanders,Elia,24.952,31.903,20.904,42.898,35.423,24.215,46.632,32.695,21.556,43.836,22.257,6.655,37.859,63.01,0.396007,0
2017-06-24 15:15:00+02:00,PT15M,Onshore,Flanders,Elia,27.39,31.847,20.866,42.824,35.175,23.943,46.41,32.412,21.244,43.584,22.29,6.635,37.943,63.01,0.434685,0
2017-06-24 15:00:00+02:00,PT15M,Onshore,Flanders,Elia,28.323,31.79,20.828,42.748,34.927,23.669,46.19,32.13,20.932,43.332,22.323,6.616,38.028,63.01,0.449507,0
2017-06-24 14:45:00+02:00,PT15M,Onshore,Flanders,Elia,27.144,31.772,20.802,42.737,34.694,23.401,45.987,31.962,20.734,43.196,22.307,6.576,38.037,63.01,0.430784,0
2017-06-24 14:30:00+02:00,PT15M,Onshore,Flanders,Elia,32.117,31.792,20.788,42.791,34.471,23.139,45.803,31.91,20.647,43.181,22.244,6.519,37.968,63.01,0.509713,0
2017-06-24 14:15:00+02:00,PT15M,Onshore,Flanders,Elia,27.713,31.812,20.773,42.849,34.246,22.875,45.616,31.862,20.561,43.163,22.181,6.462,37.9,63.01,0.439816,0
2017-06-24 14:00:00+02:00,PT15M,Onshore,Flanders,Elia,26.406,31.832,20.759,42.903,34.023,22.613,45.432,31.81,20.474,43.148,22.118,6.405,37.831,63.01,0.419074,0
2017-06-24 13:45:00+02:00,PT15M,Onshore,Flanders,Elia,28.227,31.889,20.774,43.008,33.833,22.368,45.293,31.809,20.42,43.199,22.001,6.33,37.67,63.01,0.447971,0
2017-06-24 13:30:00+02:00,PT15M,Onshore,Flanders,Elia,28.292,31.988,20.816,43.161,33.676,22.146,45.203,31.856,20.398,43.315,21.829,6.24,37.417,63.01,0.449004,0
2017-06-24 13:15:00+02:00,PT15M,Onshore,Flanders,Elia,30.071,32.084,20.86,43.311,33.519,21.92,45.111,31.904,20.378,43.429,21.657,6.15,37.164,63.01,0.477246,0
2017-06-24 13:00:00+02:00,PT15M,Onshore,Flanders,Elia,27.528,32.183,20.902,43.464,33.362,21.698,45.021,31.951,20.356,43.545,21.485,6.06,36.911,63.01,0.436876,0
2017-06-24 12:45:00+02:00,PT15M,Onshore,Flanders,Elia,27.893,32.137,20.796,43.479,33.212,21.545,44.876,32.095,20.493,43.701,21.271,5.952,36.589,63.01,0.442669,0
2017-06-24 12:30:00+02:00,PT15M,Onshore,Flanders,Elia,22.204,31.949,20.537,43.359,33.07,21.461,44.677,32.336,20.784,43.89,21.015,5.832,36.2,63.01,0.352386,0
2017-06-24 12:15:00+02:00,PT15M,Onshore,Flanders,Elia,22.19,31.756,20.275,43.241,32.928,21.379,44.475,32.577,21.076,44.079,20.76,5.709,35.809,63.01,0.352165,0
2017-06-24 12:00:00+02:00,PT15M,Onshore,Flanders,Elia,22.176,31.568,20.016,43.121,32.786,21.295,44.276,32.818,21.367,44.268,20.504,5.589,35.42,63.01,0.351951,0
2017-06-24 11:45:00+02:00,PT15M,Onshore,Flanders,Elia,21.851,31.356,19.733,42.979,32.757,21.27,44.242,33.036,21.585,44.483,20.227,5.459,34.995,63.01,0.346786,0
2017-06-24 11:30:00+02:00,PT15M,Onshore,Flanders,Elia,21.643,31.121,19.423,42.814,32.838,21.304,44.369,33.229,21.729,44.725,19.93,5.323,34.536,63.01,0.343491,0
2017-06-24 11:15:00+02:00,PT15M,Onshore,Flanders,Elia,25.685,30.884,19.112,42.65,32.917,21.338,44.497,33.42,21.872,44.967,19.632,5.187,34.078,63.01,0.407634,0
2017-06-24 11:00:00+02:00,PT15M,Onshore,Flanders,Elia,26.458,30.649,18.802,42.485,32.998,21.372,44.624,33.613,22.016,45.209,19.335,5.051,33.619,63.01,0.419899,0
2017-06-24 10:45:00+02:00,PT15M,Onshore,Flanders,Elia,26.887,33.398,22.524,44.268,33.048,21.469,44.627,33.699,22.151,45.247,19.033,4.917,33.153,63.01,0.426708,0
2017-06-24 10:30:00+02:00,PT15M,Onshore,Flanders,Elia,27.273,33.3,22.415,44.184,33.066,21.628,44.506,33.677,22.271,45.083,18.732,4.784,32.682,63.01,0.432836,0
2017-06-24 10:15:00+02:00,PT15M,Onshore,Flanders,Elia,27.734,33.203,22.305,44.101,33.086,21.787,44.383,33.656,22.395,44.919,18.431,4.651,32.212,63.01,0.440148,0
2017-06-24 10:00:00+02:00,PT15M,Onshore,Flanders,Elia,28.454,33.105,22.196,44.017,33.104,21.946,44.262,33.634,22.515,44.755,18.13,4.518,31.741,63.01,0.45158,0
2017-06-24 09:45:00+02:00,PT15M,Onshore,Flanders,Elia,28.964,32.936,22.045,43.83,33.063,21.985,44.14,33.509,22.47,44.547,17.847,4.395,31.299,63.01,0.459675,0
2017-06-24 09:30:00+02:00,PT15M,Onshore,Flanders,Elia,29.219,32.696,21.854,43.543,32.962,21.899,44.021,33.276,22.258,44.295,17.583,4.285,30.884,63.01,0.463721,0
2017-06-24 09:15:00+02:00,PT15M,Onshore,Flanders,Elia,29.34,32.461,21.663,43.255,32.858,21.812,43.906,33.045,22.048,44.044,17.322,4.175,30.466,63.01,0.465638,0
2017-06-24 09:00:00+02:00,PT15M,Onshore,Flanders,Elia,31.182,32.221,21.472,42.968,32.757,21.726,43.787,32.812,21.836,43.792,17.058,4.065,30.051,63.01,0.494879,0
2017-06-24 08:45:00+02:00,PT15M,Onshore,Flanders,Elia,31.577,31.902,21.21,42.597,32.597,21.583,43.615,32.574,21.61,43.537,16.83,3.972,29.689,63.01,0.501142,0
2017-06-24 08:30:00+02:00,PT15M,Onshore,Flanders,Elia,30.075,31.509,20.875,42.14,32.384,21.38,43.392,32.326,21.374,43.28,16.641,3.899,29.382,63.01,0.477307,0
2017-06-24 08:15:00+02:00,PT15M,Onshore,Flanders,Elia,29.099,31.112,20.542,41.684,32.17,21.179,43.166,32.079,21.137,43.024,16.45,3.825,29.075,63.01,0.46181,0
2017-06-24 08:00:00+02:00,PT15M,Onshore,Flanders,Elia,31.8,30.719,20.207,41.227,31.957,20.976,42.943,31.831,20.901,42.767,16.261,3.752,28.768,63.01,0.504678,0
2017-06-24 07:45:00+02:00,PT15M,Onshore,Flanders,Elia,29.391,30.378,19.879,40.874,31.727,20.769,42.684,31.525,20.617,42.433,16.119,3.702,28.539,63.01,0.466444,0
2017-06-24 07:30:00+02:00,PT15M,Onshore,Flanders,Elia,28.696,30.088,19.558,40.62,31.479,20.559,42.395,31.155,20.289,42.023,16.032,3.677,28.387,63.01,0.455427,0
2017-06-24 07:15:00+02:00,PT15M,Onshore,Flanders,Elia,27.648,29.8,19.234,40.362,31.227,20.349,42.108,30.787,19.96,41.612,15.942,3.652,28.233,63.01,0.438783,0
2017-06-24 07:00:00+02:00,PT15M,Onshore,Flanders,Elia,25.366,29.51,18.913,40.108,30.979,20.139,41.819,30.417,19.632,41.202,15.855,3.627,28.081,63.01,0.40257,0
2017-06-24 06:45:00+02:00,PT15M,Onshore,Flanders,Elia,25.018,29.09,18.489,39.688,30.695,19.895,41.496,30.127,19.38,40.875,15.808,3.623,27.993,63.01,0.397052,0
2017-06-24 06:30:00+02:00,PT15M,Onshore,Flanders,Elia,26.238,28.535,17.966,39.102,30.375,19.61,41.138,29.915,19.205,40.627,15.803,3.637,27.969,63.01,0.416402,0
2017-06-24 06:15:00+02:00,PT15M,Onshore,Flanders,Elia,26.052,27.98,17.443,38.517,30.056,19.332,40.781,29.703,19.03,40.38,15.796,3.651,27.943,63.01,0.413462,0
2017-06-24 06:00:00+02:00,PT15M,Onshore,Flanders,Elia,25.699,27.425,16.92,37.931,29.736,19.047,40.423,29.491,18.855,40.132,15.791,3.665,27.919,63.01,0.407855,0
2017-06-24 05:45:00+02:00,PT15M,Onshore,Flanders,Elia,25.453,28.647,18.083,39.207,29.428,18.75,40.106,29.363,18.73,39.994,15.815,3.691,27.939,63.01,0.403959,0
2017-06-24 05:30:00+02:00,PT15M,Onshore,Flanders,Elia,24.47,28.559,17.987,39.128,29.134,18.44,39.829,29.311,18.655,39.967,15.866,3.73,28.003,63.01,0.388343,0
2017-06-24 05:15:00+02:00,PT15M,Onshore,Flanders,Elia,23.382,28.47,17.893,39.046,28.841,18.128,39.551,29.259,18.58,39.938,15.919,3.771,28.067,63.01,0.37108,0
2017-06-24 05:00:00+02:00,PT15M,Onshore,Flanders,Elia,23.691,28.382,17.797,38.967,28.547,17.818,39.274,29.207,18.505,39.911,15.97,3.81,28.131,63.01,0.375994,0
2017-06-24 04:45:00+02:00,PT15M,Onshore,Flanders,Elia,24.199,28.333,17.747,38.916,28.407,17.655,39.159,29.091,18.365,39.819,16.036,3.855,28.218,63.01,0.384052,0
2017-06-24 04:30:00+02:00,PT15M,Onshore,Flanders,Elia,24.592,28.322,17.742,38.901,28.422,17.642,39.203,28.907,18.155,39.662,16.115,3.905,28.332,63.01,0.390284,0
2017-06-24 04:15:00+02:00,PT15M,Onshore,Flanders,Elia,23.673,28.312,17.738,38.886,28.439,17.627,39.246,28.727,17.949,39.503,16.198,3.953,28.444,63.01,0.375708,0
2017-06-24 04:00:00+02:00,PT15M,Onshore,Flanders,Elia,23.395,28.301,17.733,38.871,28.454,17.614,39.29,28.543,17.739,39.346,16.277,4.003,28.558,63.01,0.371288,0
2017-06-24 03:45:00+02:00,PT15M,Onshore,Flanders,Elia,22.31,28.323,17.744,38.904,28.539,17.668,39.407,28.456,17.629,39.288,16.358,4.046,28.672,63.01,0.354078,0
2017-06-24 03:30:00+02:00,PT15M,Onshore,Flanders,Elia,22.466,28.381,17.773,38.99,28.696,17.794,39.594,28.471,17.615,39.329,16.438,4.085,28.79,63.01,0.356539,0
2017-06-24 03:15:00+02:00,PT15M,Onshore,Flanders,Elia,23.08,28.437,17.802,39.074,28.85,17.92,39.78,28.485,17.602,39.37,16.515,4.128,28.908,63.01,0.366293,0
2017-06-24 03:00:00+02:00,PT15M,Onshore,Flanders,Elia,24.453,28.495,17.831,39.16,29.007,18.046,39.967,28.5,17.588,39.411,16.595,4.167,29.026,63.01,0.38808,0
2017-06-24 02:45:00+02:00,PT15M,Onshore,Flanders,Elia,25.034,28.627,17.908,39.352,29.106,18.151,40.06,28.609,17.704,39.518,16.658,4.194,29.122,63.01,0.397307,0
2017-06-24 02:30:00+02:00,PT15M,Onshore,Flanders,Elia,25.764,28.839,18.032,39.651,29.152,18.238,40.063,28.82,17.948,39.693,16.703,4.208,29.199,63.01,0.408885,0
2017-06-24 02:15:00+02:00,PT15M,Onshore,Flanders,Elia,25.067,29.051,18.152,39.948,29.196,18.326,40.067,29.028,18.191,39.866,16.749,4.221,29.277,63.01,0.397827,0
2017-06-24 02:00:00+02:00,PT15M,Onshore,Flanders,Elia,24.746,29.263,18.276,40.247,29.242,18.413,40.07,29.239,18.435,40.041,16.794,4.235,29.354,63.01,0.392736,0
2017-06-24 01:45:00+02:00,PT15M,Onshore,Flanders,Elia,23.761,29.384,18.361,40.404,29.306,18.516,40.095,29.404,18.638,40.173,16.813,4.229,29.397,63.01,0.377102,0
2017-06-24 01:30:00+02:00,PT15M,Onshore,Flanders,Elia,24.157,29.415,18.409,40.42,29.389,18.634,40.143,29.529,18.8,40.262,16.8,4.203,29.401,63.01,0.383378,0
2017-06-24 01:15:00+02:00,PT15M,Onshore,Flanders,Elia,25.406,29.445,18.455,40.435,29.473,18.755,40.191,29.654,18.961,40.351,16.79,4.174,29.406,63.01,0.403206,0
2017-06-24 01:00:00+02:00,PT15M,Onshore,Flanders,Elia,26.12,29.476,18.503,40.451,29.556,18.873,40.239,29.779,19.123,40.44,16.777,4.148,29.41,63.01,0.414531,0
2017-06-24 00:45:00+02:00,PT15M,Onshore,Flanders,Elia,26.33,29.598,18.649,40.544,29.667,19.009,40.323,29.91,19.279,40.546,16.741,4.102,29.381,63.01,0.417874,0
2017-06-24 00:30:00+02:00,PT15M,Onshore,Flanders,Elia,26.913,29.807,18.896,40.718,29.806,19.164,40.447,30.047,19.432,40.664,16.678,4.039,29.317,63.01,0.427121,0
2017-06-24 00:15:00+02:00,PT15M,Onshore,Flanders,Elia,27.432,30.018,19.143,40.891,29.945,19.319,40.573,30.182,19.585,40.781,16.614,3.975,29.252,63.01,0.435358,0
2017-06-24 00:00:00+02:00,PT15M,Onshore,Flanders,Elia,27.575,30.227,19.39,41.065,30.084,19.474,40.697,30.319,19.738,40.899,16.551,3.912,29.188,63.01,0.437636,0
2017-06-23 23:45:00+02:00,PT15M,Onshore,Flanders,Elia,27.227,30.365,19.493,41.243,28.479,17.692,39.272,28.034,17.245,38.823,11.929,1.421,22.441,63.01,0.432109,0
2017-06-23 23:30:00+02:00,PT15M,Onshore,Flanders,Elia,26.862,30.436,19.452,41.426,28.129,17.285,38.977,27.8,16.957,38.646,11.899,1.434,22.366,63.01,0.426309,0
2017-06-23 23:15:00+02:00,PT15M,Onshore,Flanders,Elia,26.348,30.505,19.411,41.604,27.778,16.877,38.678,27.566,16.667,38.466,11.868,1.447,22.291,63.01,0.418161,0
2017-06-23 23:00:00+02:00,PT15M,Onshore,Flanders,Elia,25.683,30.576,19.37,41.787,27.428,16.47,38.383,27.332,16.379,38.289,11.838,1.46,22.216,63.01,0.407596,0
2017-06-23 22:45:00+02:00,PT15M,Onshore,Flanders,Elia,28.283,30.582,19.269,41.897,27.147,16.14,38.154,27.08,16.075,38.082,11.813,1.473,22.16,63.01,0.448869,0
2017-06-23 22:30:00+02:00,PT15M,Onshore,Flanders,Elia,29.091,30.523,19.11,41.938,26.94,15.891,37.991,26.805,15.761,37.848,11.792,1.484,22.115,63.01,0.461682,0
2017-06-23 22:15:00+02:00,PT15M,Onshore,Flanders,Elia,26.54,30.463,18.948,41.978,26.738,15.641,37.831,26.532,15.447,37.613,11.771,1.499,22.073,63.01,0.42121,0
2017-06-23 22:00:00+02:00,PT15M,Onshore,Flanders,Elia,23.909,30.404,18.789,42.019,26.531,15.392,37.668,26.257,15.133,37.379,11.75,1.51,22.028,63.01,0.379447,0
2017-06-23 21:45:00+02:00,PT15M,Onshore,Flanders,Elia,25.604,30.385,18.658,42.11,26.421,15.229,37.609,25.994,14.827,37.161,11.737,1.52,22.009,63.01,0.406353,0
2017-06-23 21:30:00+02:00,PT15M,Onshore,Flanders,Elia,27.486,30.407,18.553,42.251,26.406,15.155,37.654,25.743,14.527,36.962,11.737,1.528,22.014,63.01,0.436214,0
2017-06-23 21:15:00+02:00,PT15M,Onshore,Flanders,Elia,27.716,30.425,18.448,42.393,26.393,15.083,37.7,25.492,14.226,36.761,11.732,1.536,22.017,63.01,0.439861,0
2017-06-23 21:00:00+02:00,PT15M,Onshore,Flanders,Elia,27.941,30.447,18.343,42.534,26.378,15.009,37.745,25.241,13.926,36.562,11.732,1.544,22.022,63.01,0.443434,0
2017-06-23 20:45:00+02:00,PT15M,Onshore,Flanders,Elia,27.966,28.567,16.525,40.607,26.437,15.015,37.816,25.201,13.881,36.527,11.748,1.55,22.063,63.01,0.44383,0
2017-06-23 20:30:00+02:00,PT15M,Onshore,Flanders,Elia,29.661,28.954,17.177,40.733,26.572,15.1,37.914,25.373,14.091,36.659,11.779,1.553,22.14,63.01,0.470729,0
2017-06-23 20:15:00+02:00,PT15M,Onshore,Flanders,Elia,29.868,29.347,17.829,40.86,26.71,15.186,38.013,25.544,14.301,36.792,11.81,1.557,22.215,63.01,0.474022,0
2017-06-23 20:00:00+02:00,PT15M,Onshore,Flanders,Elia,30.162,29.734,18.481,40.986,26.845,15.271,38.111,25.716,14.511,36.924,11.841,1.56,22.292,63.01,0.478694,0
2017-06-23 19:45:00+02:00,PT15M,Onshore,Flanders,Elia,29.813,30.2,18.916,41.486,26.998,15.476,38.217,25.933,14.777,37.09,11.887,1.559,22.404,63.01,0.473147,0
2017-06-23 19:30:00+02:00,PT15M,Onshore,Flanders,Elia,30.053,30.743,19.133,42.354,27.172,15.8,38.331,26.194,15.095,37.294,11.95,1.552,22.551,63.01,0.476957,0
2017-06-23 19:15:00+02:00,PT15M,Onshore,Flanders,Elia,30.787,31.286,19.351,43.223,27.35,16.123,38.444,26.455,15.417,37.496,12.015,1.546,22.698,63.01,0.4886,0
2017-06-23 19:00:00+02:00,PT15M,Onshore,Flanders,Elia,29.922,31.829,19.568,44.091,27.524,16.447,38.558,26.716,15.735,37.7,12.078,1.539,22.845,63.01,0.474875,0
2017-06-23 18:45:00+02:00,PT15M,Onshore,Flanders,Elia,30.444,32.225,19.795,44.657,27.569,16.642,38.5,26.787,15.91,37.671,12.151,1.528,23.013,63.01,0.48316,0
2017-06-23 18:30:00+02:00,PT15M,Onshore,Flanders,Elia,31.273,32.475,20.032,44.919,27.488,16.704,38.269,26.672,15.939,37.41,12.231,1.513,23.202,63.01,0.496325,0
2017-06-23 18:15:00+02:00,PT15M,Onshore,Flanders,Elia,30.904,32.725,20.268,45.181,27.404,16.77,38.04,26.557,15.969,37.149,12.311,1.495,23.392,63.01,0.49046,0
2017-06-23 18:00:00+02:00,PT15M,Onshore,Flanders,Elia,31.364,32.975,20.505,45.443,27.323,16.832,37.809,26.442,15.998,36.888,12.391,1.48,23.581,63.01,0.49776,0
2017-06-23 17:45:00+02:00,PT15M,Onshore,Flanders,Elia,31.066,33.048,20.699,45.397,27.106,16.713,37.502,26.251,15.901,36.603,12.471,1.459,23.772,63.01,0.493035,0
2017-06-23 17:30:00+02:00,PT15M,Onshore,Flanders,Elia,32.27,32.943,20.847,45.04,26.764,16.413,37.117,25.986,15.679,36.297,12.553,1.432,23.963,63.01,0.512146,0
2017-06-23 17:15:00+02:00,PT15M,Onshore,Flanders,Elia,31.187,32.838,20.993,44.683,26.421,16.114,36.732,25.722,15.454,35.99,12.63,1.407,24.155,63.01,0.494953,0
2017-06-23 17:00:00+02:00,PT15M,Onshore,Flanders,Elia,30.848,32.733,21.141,44.326,26.079,15.814,36.347,25.457,15.232,35.684,12.712,1.38,24.346,63.01,0.489574,0
2017-06-23 16:45:00+02:00,PT15M,Onshore,Flanders,Elia,31.087,32.495,21.093,43.902,25.611,15.446,35.779,25.142,15.014,35.269,12.781,1.35,24.52,63.01,0.49337,0
2017-06-23 16:30:00+02:00,PT15M,Onshore,Flanders,Elia,30.884,32.129,20.849,43.41,25.02,15.012,35.029,24.777,14.802,34.751,12.839,1.318,24.673,63.01,0.490141,0
2017-06-23 16:15:00+02:00,PT15M,Onshore,Flanders,Elia,30.608,31.76,20.604,42.917,24.427,14.577,34.277,24.41,14.589,34.23,12.9,1.285,24.829,63.01,0.485769,0
2017-06-23 16:00:00+02:00,PT15M,Onshore,Flanders,Elia,30.882,31.394,20.36,42.425,23.836,14.143,33.527,24.045,14.377,33.712,12.958,1.253,24.982,63.01,0.490112,0
2017-06-23 15:45:00+02:00,PT15M,Onshore,Flanders,Elia,29.542,27.988,17.028,38.954,23.224,13.553,32.858,23.492,13.841,33.14,13,1.22,25.099,63.01,0.468847,0
2017-06-23 15:30:00+02:00,PT15M,Onshore,Flanders,Elia,28.59,27.495,16.631,38.36,22.592,12.802,32.267,22.757,12.978,32.52,13.021,1.183,25.179,63.01,0.453733,0
2017-06-23 15:15:00+02:00,PT15M,Onshore,Flanders,Elia,29.243,27,16.234,37.767,21.962,12.054,31.678,22.023,12.117,31.9,13.041,1.145,25.257,63.01,0.464101,0
2017-06-23 15:00:00+02:00,PT15M,Onshore,Flanders,Elia,27.92,26.507,15.837,37.173,21.33,11.303,31.087,21.288,11.254,31.28,13.062,1.108,25.337,63.01,0.443098,0
2017-06-23 14:45:00+02:00,PT15M,Onshore,Flanders,Elia,26.847,25.884,15.284,36.484,20.837,10.823,30.586,20.585,10.574,30.553,13.055,1.072,25.359,63.01,0.42608,0
2017-06-23 14:30:00+02:00,PT15M,Onshore,Flanders,Elia,26.237,25.135,14.569,35.699,20.485,10.608,30.172,19.919,10.08,29.729,13.019,1.034,25.323,63.01,0.416402,0
2017-06-23 14:15:00+02:00,PT15M,Onshore,Flanders,Elia,25.447,24.385,13.861,34.913,20.131,10.393,29.758,19.256,9.587,28.903,12.983,0.995,25.284,63.01,0.403857,0
2017-06-23 14:00:00+02:00,PT15M,Onshore,Flanders,Elia,24.841,23.636,13.146,34.128,19.779,10.178,29.344,18.59,9.093,28.079,12.947,0.957,25.248,63.01,0.394236,0
2017-06-23 13:45:00+02:00,PT15M,Onshore,Flanders,Elia,25.252,22.992,12.425,33.516,19.112,9.644,28.577,17.989,8.627,27.352,12.877,0.923,25.14,63.01,0.400769,0
2017-06-23 13:30:00+02:00,PT15M,Onshore,Flanders,Elia,24.619,22.449,11.699,33.078,18.131,8.797,27.464,17.456,8.19,26.724,12.776,0.89,24.961,63.01,0.390715,0
2017-06-23 13:15:00+02:00,PT15M,Onshore,Flanders,Elia,22.192,21.906,10.975,32.64,17.15,7.949,26.351,16.925,7.752,26.092,12.673,0.857,24.782,63.01,0.352192,0
2017-06-23 13:00:00+02:00,PT15M,Onshore,Flanders,Elia,21.205,21.363,10.249,32.202,16.169,7.102,25.238,16.392,7.315,25.464,12.572,0.824,24.603,63.01,0.336534,0
2017-06-23 12:45:00+02:00,PT15M,Onshore,Flanders,Elia,20.975,20.718,9.547,31.61,15.418,6.48,24.36,15.844,6.879,24.807,12.449,0.797,24.376,63.01,0.33288,0
