Date & Time,Date,Time,Average Wind Speed /ms-1,Average Wind Direction /deg,Actual Active Power /kW,Forecasted Power /kW,,,,,,,,,,,,,,,,,
,,,,,,T+10,T+20,T+30,T+40,T+50,T+60,T+70,T+80,T+90,T+100,T+110,T+120,T+130,T+140,T+150,T+160,T+170,T+180
9/1/2021 18:10,9/1/2021,18:10:00,11.17,188.45,99893.8,89610.31,89821.66,90062.58,90412.44,90798.65,91243.53,91748.82,92276.66,92886.35,93459.99,94099.05,94743.63,95377.11,96075.05,96819.31,97285.75,97775.45,98227.38
9/1/2021 18:20,9/1/2021,18:20:00,11.41,187.97,100579.6,97259.11,97150.51,97167.24,97257.34,97403.73,97598.51,97837.63,98117.28,98360.47,98644.77,98966.41,99332.63,99737.37,100172.41,100394.17,100633.53,100880.93,101140.68
9/1/2021 18:30,9/1/2021,18:30:00,11.57,188.84,100919.5,97150.51,97167.24,97257.34,97403.73,97598.51,97837.63,98117.28,98360.47,98644.77,98966.41,99332.63,99737.37,100172.41,100394.17,100633.53,100880.93,101140.68,101403.92
9/1/2021 18:40,9/1/2021,18:40:00,11.55,190.19,100660.6,99101.2,99043.59,99067.93,99163.78,99310.09,99507.6,99669.13,99861.31,100096.16,100365.02,100672.75,101023.36,101182.32,101352.05,101537.27,101737.57,101947.98,102171.63
9/1/2021 18:50,9/1/2021,18:50:00,12.02,189.56,101074.4,99043.59,99067.93,99163.78,99310.09,99507.6,99669.13,99861.31,100096.16,100365.02,100672.75,101023.36,101182.32,101352.05,101537.27,101737.57,101947.98,102171.63,102168.81
9/1/2021 19:00,9/1/2021,19:00:00,12.37,190.33,101485.4,99067.93,99163.78,99310.09,99507.6,99669.13,99861.31,100096.16,100365.02,100672.75,101023.36,101182.32,101352.05,101537.27,101737.57,101947.98,102171.63,102168.81,102170.65
9/1/2021 19:10,9/1/2021,19:10:00,12.24,191.25,101378.9,99368.56,99459.83,99613.54,99747.73,99920.96,100122.37,100359.54,100636.11,100950.27,101098.01,101264.35,101441.8,101626.56,101829.27,102047.34,102054.33,102058.8,102052.31
9/1/2021 19:20,9/1/2021,19:20:00,11.8,190.9,100659.8,99459.83,99613.54,99747.73,99920.96,100122.37,100359.54,100636.11,100950.27,101098.01,101264.35,101441.8,101626.56,101829.27,102047.34,102054.33,102058.8,102052.31,102052.92
9/1/2021 19:30,9/1/2021,19:30:00,11.57,191.56,100378.8,100452.85,100514.2,100625.51,100771.94,100957.05,101171.72,101422.88,101529.45,101650.61,101787.79,101943.11,102111.02,102287.27,102280.17,102269.98,102252.16,102231.52,102202.91
9/1/2021 19:40,9/1/2021,19:40:00,11.42,192.83,100158.5,100533.04,100603.3,100722.91,100885.25,101082.79,101317.3,101417.4,101534.04,101664.91,101813.28,101975.36,102151.95,102155.04,102150.59,102142.35,102131.25,102111.7,102092.48
9/1/2021 19:50,9/1/2021,19:50:00,11.15,195.07,98915.4,100335.66,100455.88,100618.77,100816.9,101049.52,101158.08,101281.98,101416.77,101571.16,101743,101934.73,101950.4,101954.08,101958.63,101959.86,101952.77,101942.55,101810.85
9/1/2021 20:00,9/1/2021,20:00:00,11.02,194.72,97863,98901.46,98854.08,98866.75,98930.23,99044.63,99200.41,99381.67,99596.77,99854.55,100146.21,100297.21,100468.88,100657.6,100858.6,101079.02,101317.77,101167.46,101003.21
9/1/2021 20:10,9/1/2021,20:10:00,10.84,193.14,95514.4,98854.08,98866.75,98930.23,99044.63,99200.41,99381.67,99596.77,99854.55,100146.21,100297.21,100468.88,100657.6,100858.6,101079.02,101317.77,101167.46,101003.21,100819.69
9/1/2021 20:20,9/1/2021,20:20:00,10.69,192.37,94644.2,98866.75,98930.23,99044.63,99200.41,99381.67,99596.77,99854.55,100146.21,100297.21,100468.88,100657.6,100858.6,101079.02,101317.77,101167.46,101003.21,100819.69,100626.66
9/1/2021 20:30,9/1/2021,20:30:00,10.65,193.59,93507.5,97757.76,97877.69,98040.09,98237.94,98469.7,98737.67,99046.29,99224.39,99429.63,99656.43,99909.58,100169.62,100430.88,100349.43,100253.67,100133.44,99999.96,99842.84
9/1/2021 20:40,9/1/2021,20:40:00,10.49,196.99,92305.9,97877.69,98040.09,98237.94,98469.7,98737.67,99046.29,99224.39,99429.63,99656.43,99909.58,100169.62,100430.88,100349.43,100253.67,100133.44,99999.96,99842.84,99682.7
9/1/2021 20:50,9/1/2021,20:50:00,10.8,199.58,95138.8,95298.54,95563.16,95853.71,96179.77,96529.19,96791.69,97083.81,97367.38,97698.9,98056.43,98451.68,98500.37,98498.94,98500.65,98490.77,98447.06,98392.97,98398.77
9/1/2021 21:00,9/1/2021,21:00:00,10.6,200.26,93068.2,95563.16,95853.71,96179.77,96529.19,96791.69,97083.81,97367.38,97698.9,98056.43,98451.68,98500.37,98498.94,98500.65,98490.77,98447.06,98392.97,98398.77,98426.2
9/1/2021 21:10,9/1/2021,21:10:00,10.4,199.53,89118.1,94193.77,94553.77,94928.62,95214.79,95503.52,95823.91,96181.13,96531.79,96924.19,97057.76,97191.91,97285.52,97323.83,97354.63,97378.74,97460.73,97534.36,97579.27
9/1/2021 21:20,9/1/2021,21:20:00,10.23,199.94,88104.6,94553.77,94928.62,95214.79,95503.52,95823.91,96181.13,96531.79,96924.19,97057.76,97191.91,97285.52,97323.83,97354.63,97378.74,97460.73,97534.36,97579.27,97638.9
9/1/2021 21:30,9/1/2021,21:30:00,10.27,199.57,87508.5,94764.04,95052.92,95333.67,95630.91,95926.08,96264.05,96637.63,96729.83,96847.33,96955.59,97064.88,97124.19,97131.61,97225.77,97316.27,97378.34,97437.63,97463.29
9/1/2021 21:40,9/1/2021,21:40:00,10.09,197.55,84646,91571.91,92003.02,92412.77,92827.8,93229.87,93677.25,93917.81,94112.68,94338.13,94548.39,94774.13,94951.15,95153.3,95356.62,95547.8,95714.34,95878.74,95999.2
9/1/2021 21:50,9/1/2021,21:50:00,9.63,193.06,76255.8,92003.02,92412.77,92827.8,93229.87,93677.25,93917.81,94112.68,94338.13,94548.39,94774.13,94951.15,95153.3,95356.62,95547.8,95714.34,95878.74,95999.2,95239.73
9/1/2021 22:00,9/1/2021,22:00:00,9.57,189.66,75659.3,88196.92,88803.9,89366.23,89890.22,90231.96,90525.75,90857.69,91203.05,91471.96,91797.67,92189.59,92605.24,92949.43,93217.94,93517.3,93816.52,93238.84,92596.77
9/1/2021 22:10,9/1/2021,22:10:00,8.96,191.41,64100.3,88803.9,89366.23,89890.22,90231.96,90525.75,90857.69,91203.05,91471.96,91797.67,92189.59,92605.24,92949.43,93217.94,93517.3,93816.52,93238.84,92596.77,91845.69
9/1/2021 22:20,9/1/2021,22:20:00,8.11,192.54,47940.3,82365.18,83186.06,83754.33,84308.62,84793.25,85343.7,85929.16,86398.05,87028.7,87674.84,88370.05,88960.41,89429.91,89954.55,89691.7,89290.61,88833.66,88234.26
9/1/2021 22:30,9/1/2021,22:30:00,7.67,190.3,39623.3,83186.06,83754.33,84308.62,84793.25,85343.7,85929.16,86398.05,87028.7,87674.84,88370.05,88960.41,89429.91,89954.55,89691.7,89290.61,88833.66,88234.26,87659.33
9/1/2021 22:40,9/1/2021,22:40:00,7.27,190.01,33953.4,83754.33,84308.62,84793.25,85343.7,85929.16,86398.05,87028.7,87674.84,88370.05,88960.41,89429.91,89954.55,89691.7,89290.61,88833.66,88234.26,87659.33,87034.47
9/1/2021 22:50,9/1/2021,22:50:00,7.08,200.38,32212.7,60778.27,62244.35,63512.04,64767.33,65893.21,67225.43,68658.39,69867.56,71317.34,72812.23,74426.25,75127.55,75512.33,75956.56,76357.99,76551.18,76708.36,74992.55
9/1/2021 23:00,9/1/2021,23:00:00,6.51,204.02,24661,54385.54,56083.55,57555.77,59016.04,60376.98,61926.5,63593.97,65003.88,66693.68,68437.27,69661.9,70562.56,71113.59,71742.98,72334.79,72698.3,71447.61,69829.62
9/1/2021 23:10,9/1/2021,23:10:00,5.88,201.02,17083.4,56083.55,57555.77,59016.04,60376.98,61926.5,63593.97,65003.88,66693.68,68437.27,69661.9,70562.56,71113.59,71742.98,72334.79,72698.3,71447.61,69829.62,68265.68
9/1/2021 23:20,9/1/2021,23:20:00,5.59,193.82,14153.2,40381.54,42797.78,44939.8,46814.98,48686.12,50385.61,52320.82,54404.48,55630.57,57131.21,58621.91,60198.07,61407.3,62215.63,61730.89,61086.72,60073.77,58915.26
9/1/2021 23:30,9/1/2021,23:30:00,5.56,196,14381.6,42797.78,44939.8,46814.98,48686.12,50385.61,52320.82,54404.48,55630.57,57131.21,58621.91,60198.07,61407.3,62215.63,61730.89,61086.72,60073.77,58915.26,57375.04
9/1/2021 23:40,9/1/2021,23:40:00,5.28,199.91,13111.9,32440.44,35185.47,37592.14,39717.27,41826.89,43772.72,45505.66,47301.57,48728.36,50444.93,52166.23,53959.11,54068.07,53662.95,53242.98,52651.11,51697.84,50584.74
9/1/2021 23:50,9/1/2021,23:50:00,5.11,201.46,11879.6,35185.47,37592.14,39717.27,41826.89,43772.72,45505.66,47301.57,48728.36,50444.93,52166.23,53959.11,54068.07,53662.95,53242.98,52651.11,51697.84,50584.74,49919.61
9/2/2021 0:00,9/2/2021,0:00,5.45,200.25,14093.8,37592.14,39717.27,41826.89,43772.72,45505.66,47301.57,48728.36,50444.93,52166.23,53959.11,54068.07,53662.95,53242.98,52651.11,51697.84,50584.74,49919.61,49392.7
9/2/2021 0:10,9/2/2021,0:10:00,5.43,199.6,13227.1,33865.36,36322.57,38475.68,40217.19,41703.63,43389.14,45167.34,46536.02,48207.15,48739.35,49216.55,49176.81,48617.41,48035.77,47291.95,46941.98,46502.79,45741.68
9/2/2021 0:20,9/2/2021,0:20:00,5.98,197.29,17816.8,32295.85,34951.91,36925.83,38643.21,40224.09,41720.86,43369.4,44922.06,45315.15,45746.11,46056.93,46133.79,45719.8,44992.02,44877.69,44589.9,44092.07,43419.05
9/2/2021 0:30,9/2/2021,0:30:00,6.66,195.74,25326.6,34951.91,36925.83,38643.21,40224.09,41720.86,43369.4,44922.06,45315.15,45746.11,46056.93,46133.79,45719.8,44992.02,44877.69,44589.9,44092.07,43419.05,42601.82
9/2/2021 0:40,9/2/2021,0:40:00,7.29,195.85,33847.7,34391.05,36669.54,38554.8,40097.95,41571.94,42813.67,43351.32,43824.55,43825.68,43918.01,43844.68,43666.35,43683.36,43332.32,42970.07,42496.45,41769.7,40941.13
9/2/2021 0:50,9/2/2021,0:50:00,7.63,194.02,38881.1,36669.54,38554.8,40097.95,41571.94,42813.67,43351.32,43824.55,43825.68,43918.01,43844.68,43666.35,43683.36,43332.32,42970.07,42496.45,41769.7,40941.13,40910.14
9/2/2021 1:00,9/2/2021,1:00:00,8.02,190.86,45686.4,42103.64,43738.82,45064.27,46311.11,46540.61,46773.35,46910.02,46635.9,46392.55,45964.27,46002.5,45724.6,45136.65,44500.4,43739.38,42760.95,42694.8,42475.62
9/2/2021 1:10,9/2/2021,1:10:00,8.73,190.26,59803.9,43738.82,45064.27,46311.11,46540.61,46773.35,46910.02,46635.9,46392.55,45964.27,46002.5,45724.6,45136.65,44500.4,43739.38,42760.95,42694.8,42475.62,42332.27
9/2/2021 1:20,9/2/2021,1:20:00,9.23,191.18,69777.2,55290.67,56465.68,56746.18,56679.8,56422.09,55905.82,55296.91,54532.89,53965.73,53350.7,52596.14,51710.62,50615.06,49336.29,48848.02,48303.32,47688.31,47020.08
9/2/2021 1:30,9/2/2021,1:30:00,9.08,191.2,66780.9,56465.68,56746.18,56679.8,56422.09,55905.82,55296.91,54532.89,53965.73,53350.7,52596.14,51710.62,50615.06,49336.29,48848.02,48303.32,47688.31,47020.08,46291.7
9/2/2021 1:40,9/2/2021,1:40:00,9.11,190,67127.8,56746.18,56679.8,56422.09,55905.82,55296.91,54532.89,53965.73,53350.7,52596.14,51710.62,50615.06,49336.29,48848.02,48303.32,47688.31,47020.08,46291.7,45514.18
9/2/2021 1:50,9/2/2021,1:50:00,9.19,187.46,68157.9,70666.52,70070.72,69251.91,68230.29,67034.3,66082.01,64968.15,63743.67,62338.14,60762.43,58996.9,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09
9/2/2021 2:00,9/2/2021,2:00:00,9.71,186.4,79396,70070.72,69251.91,68230.29,67034.3,66082.01,64968.15,63743.67,62338.14,60762.43,58996.9,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07
9/2/2021 2:10,9/2/2021,2:10:00,10.14,187.37,88310.8,69251.91,68230.29,67034.3,66082.01,64968.15,63743.67,62338.14,60762.43,58996.9,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89
9/2/2021 2:20,9/2/2021,2:20:00,9.98,187.13,83561.9,68230.29,67034.3,66082.01,64968.15,63743.67,62338.14,60762.43,58996.9,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33
9/2/2021 2:30,9/2/2021,2:30:00,9.58,187.36,76520.1,67034.3,66082.01,64968.15,63743.67,62338.14,60762.43,58996.9,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28
9/2/2021 2:40,9/2/2021,2:40:00,9.44,190.45,73769.6,66082.01,64968.15,63743.67,62338.14,60762.43,58996.9,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49
9/2/2021 2:50,9/2/2021,2:50:00,9.52,193.25,75612.3,64968.15,63743.67,62338.14,60762.43,58996.9,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89
9/2/2021 3:00,9/2/2021,3:00:00,9.54,195.53,76374.1,63743.67,62338.14,60762.43,58996.9,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91
9/2/2021 3:10,9/2/2021,3:10:00,9.61,197.64,76433.6,62338.14,60762.43,58996.9,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79
9/2/2021 3:20,9/2/2021,3:20:00,9.54,197.59,74773.5,60762.43,58996.9,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75
9/2/2021 3:30,9/2/2021,3:30:00,9.67,197.91,77530.8,58996.9,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95
9/2/2021 3:40,9/2/2021,3:40:00,9.42,197.43,72280.9,57975.66,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34
9/2/2021 3:50,9/2/2021,3:50:00,8.95,196.65,63079.5,56955.79,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15
9/2/2021 4:00,9/2/2021,4:00:00,8.62,197.09,57105.7,55837.17,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42
9/2/2021 4:10,9/2/2021,4:10:00,8.38,195.64,51489.5,54655.17,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89
9/2/2021 4:20,9/2/2021,4:20:00,8.45,192.65,53110,53459.38,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71
9/2/2021 4:30,9/2/2021,4:30:00,8.93,189,62175.4,52208.61,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14
9/2/2021 4:40,9/2/2021,4:40:00,9.62,187.13,77220,51632.09,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37
9/2/2021 4:50,9/2/2021,4:50:00,9.64,187.69,78052.1,50945.07,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25
9/2/2021 5:00,9/2/2021,5:00:00,9.32,189.11,70777.2,50230.89,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05
9/2/2021 5:10,9/2/2021,5:10:00,9.4,189.97,72592,49597.33,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65
9/2/2021 5:20,9/2/2021,5:20:00,9.64,190.98,76896.9,49037.28,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18
9/2/2021 5:30,9/2/2021,5:30:00,9.67,191.62,76814.1,48473.49,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79
9/2/2021 5:40,9/2/2021,5:40:00,9.88,192.63,79943,46838.89,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04
9/2/2021 5:50,9/2/2021,5:50:00,9.46,193.53,72263.1,45215.91,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61
9/2/2021 6:00,9/2/2021,6:00:00,9.06,194.75,64474.1,43535.79,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.9
9/2/2021 6:10,9/2/2021,6:10:00,8.86,195.5,59861.6,41870.75,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.9,14779.51
9/2/2021 6:20,9/2/2021,6:20:00,8.71,197.02,56113.6,40210.95,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.9,14779.51,13712.52
9/2/2021 6:30,9/2/2021,6:30:00,8.6,199.21,53681.7,38520.34,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.9,14779.51,13712.52,12629.17
9/2/2021 6:40,9/2/2021,6:40:00,8.52,197.9,51699.8,36252.15,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.9,14779.51,13712.52,12629.17,11562.97
9/2/2021 6:50,9/2/2021,6:50:00,8.44,196.22,50075.3,33946.42,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.9,14779.51,13712.52,12629.17,11562.97,12273.08
9/2/2021 7:00,9/2/2021,7:00:00,8.67,199.64,55823.3,31692.89,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.9,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91
9/2/2021 7:10,9/2/2021,7:10:00,8.87,203.28,59404.4,29426.71,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.9,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19
9/2/2021 7:20,9/2/2021,7:20:00,8.62,208.24,54774.9,27138.14,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.9,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08
9/2/2021 7:30,9/2/2021,7:30:00,8.42,212.56,50535.4,24804.37,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.9,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34
9/2/2021 7:40,9/2/2021,7:40:00,8.34,214.9,48748.2,23587.25,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.9,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.1
9/2/2021 7:50,9/2/2021,7:50:00,8.33,217.27,48878.4,22455.05,21335.65,20235.18,19143.79,18035.04,16916.61,15843.9,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.1,16122.25
9/2/2021 8:00,9/2/2021,8:00:00,8.25,216.76,47204.7,21335.65,20235.18,19143.79,18035.04,16916.61,15843.9,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.1,16122.25,16316.64
9/2/2021 8:10,9/2/2021,8:10:00,7.97,215.88,42044.2,20235.18,19143.79,18035.04,16916.61,15843.9,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.1,16122.25,16316.64,16516.79
9/2/2021 8:20,9/2/2021,8:20:00,7.87,216.09,40815.7,19143.79,18035.04,16916.61,15843.9,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.1,16122.25,16316.64,16516.79,16710.66
9/2/2021 8:30,9/2/2021,8:30:00,7.9,216.15,41431.5,18035.04,16916.61,15843.9,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.1,16122.25,16316.64,16516.79,16710.66,16910.23
9/2/2021 8:40,9/2/2021,8:40:00,7.85,216.55,40839.5,16916.61,15843.9,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.1,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49
9/2/2021 8:50,9/2/2021,8:50:00,7.81,217.67,40239.2,15843.9,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.1,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64
9/2/2021 9:00,9/2/2021,9:00:00,7.8,216.94,39843.6,14779.51,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.1,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85
9/2/2021 9:10,9/2/2021,9:10:00,7.71,214.82,37590.8,13712.52,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.1,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85
9/2/2021 9:20,9/2/2021,9:20:00,7.69,213.14,37585.4,12629.17,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.1,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43
9/2/2021 9:30,9/2/2021,9:30:00,7.6,212.13,36640.6,11562.97,12273.08,12985.91,13691.19,14427.08,15176.34,15929.1,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43,17801.51
9/2/2021 9:40,9/2/2021,9:40:00,7.59,211.56,37344.7,12273.08,12985.91,13691.19,14427.08,15176.34,15929.1,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43,17801.51,17946.6
9/2/2021 9:50,9/2/2021,9:50:00,7.47,209.79,35281.4,12985.91,13691.19,14427.08,15176.34,15929.1,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43,17801.51,17946.6,18428.45
9/2/2021 10:00,9/2/2021,10:00:00,7.53,208.37,36049.5,13691.19,14427.08,15176.34,15929.1,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43,17801.51,17946.6,18428.45,18911.73
9/2/2021 10:10,9/2/2021,10:10:00,7.8,206.72,39983.1,14427.08,15176.34,15929.1,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43,17801.51,17946.6,18428.45,18911.73,19395.65
9/2/2021 10:20,9/2/2021,10:20:00,8.01,204.76,44293.1,15176.34,15929.1,16122.25,16316.64,16516.79,16710.66,16910.23,17112.49,17250.64,17381.85,17518.85,17658.43,17801.51,17946.6,18428.45,18911.73,19395.65,19879.97
