TimeStamp,"Average  Wind Speed
(m/s)","Average  Wind Dirction
(deg)","Average Active Power
(MW)","Forecasted Power 
(kW)"
8/12/21 7:40,5.7600,189.7067,15.5566,10.5416
8/12/21 7:50,6.8433,189.1233,27.7994,10.3617
8/12/21 8:00,7.7767,190.1267,40.5886,10.6906
8/12/21 8:10,7.9100,188.8200,43.3559,10.4622
8/12/21 8:20,8.2000,188.7633,47.8341,27.0040
8/12/21 8:30,8.2367,191.8033,50.0880,26.6241
8/12/21 8:40,8.0100,193.9267,45.4778,37.4632
8/12/21 8:50,7.8100,195.4133,42.2782,37.1063
8/12/21 9:00,7.5800,185.3667,38.7317,43.4806
8/12/21 9:10,7.4467,186.3567,36.6236,42.9741
8/12/21 9:20,7.2167,186.5267,32.7728,39.6312
8/12/21 9:30,7.0533,187.3033,30.5019,39.4600
8/12/21 9:40,6.6600,187.2233,25.6945,34.7268
8/12/21 9:50,6.0267,189.2467,18.9041,35.0097
8/12/21 10:00,5.6067,191.1667,14.6837,31.9671
8/12/21 10:10,5.6133,191.2667,14.6244,32.5672
8/12/21 10:20,5.7433,192.8633,15.7472,22.5402
8/12/21 10:30,6.3033,195.1867,21.6010,23.6208
8/12/21 10:40,6.8067,199.3133,27.7677,19.6871
8/12/21 10:50,6.5133,202.7800,24.1593,19.6873
8/12/21 11:00,6.2433,206.5233,21.4766,20.8625
8/12/21 11:10,6.2300,208.4800,21.1023,20.4540
8/12/21 11:20,6.2433,207.5633,20.7164,23.2171
8/12/21 11:30,6.4433,205.9667,22.6259,22.6026
8/12/21 11:40,6.7367,202.8133,25.7187,20.7368
8/12/21 11:50,6.8000,200.6000,27.3426,20.3775
8/12/21 12:00,6.7533,202.1500,26.7154,21.9762
8/12/21 12:10,6.9133,205.8600,28.7866,21.4754
8/12/21 12:20,7.1267,205.2600,31.0148,23.6244
8/12/21 12:30,7.1700,206.0233,32.5506,22.9440
8/12/21 12:40,7.0867,208.7267,31.3851,25.6656
8/12/21 12:50,6.7433,206.8467,26.1085,25.4578
8/12/21 13:00,6.7167,205.8000,25.9244,28.2861
8/12/21 13:10,6.5700,208.4800,24.5299,28.0105
8/12/21 13:20,6.5900,209.3000,24.5873,24.6838
8/12/21 13:30,6.6200,209.9833,25.1531,24.6344
8/12/21 13:40,6.6367,208.8033,25.0062,23.1314
8/12/21 13:50,6.3567,210.0500,21.7408,22.8569
8/12/21 14:00,5.8333,213.9033,16.8785,23.6606
8/12/21 14:10,5.4667,216.6067,13.1446,23.3404
8/12/21 14:20,5.2367,217.2633,10.8361,19.9889
8/12/21 14:30,5.3733,213.6300,11.6286,19.7860
8/12/21 14:40,5.4900,210.5933,12.7738,14.6198
8/12/21 14:50,5.6567,207.5800,14.2677,14.9143
8/12/21 15:00,5.8033,208.0000,16.0561,13.2411
8/12/21 15:10,6.0767,209.5367,18.5042,13.6360
8/12/21 15:20,6.1433,207.5867,19.0663,15.3007
8/12/21 15:30,5.9533,205.6867,17.3314,15.6686
8/12/21 15:40,6.0067,202.9700,18.2025,19.3085
8/12/21 15:50,6.2800,202.0500,21.0067,19.6661
8/12/21 16:00,6.3433,202.1400,21.6699,19.2928
8/12/21 16:10,6.2033,197.1467,19.4266,19.7188
8/12/21 16:20,6.1833,196.2467,19.7497,27.1533
8/12/21 16:30,5.9633,197.3500,17.8390,28.0510
8/12/21 16:40,5.3600,196.0733,11.7179,27.0435
8/12/21 16:50,5.2433,192.6500,10.6733,29.4394
8/12/21 17:00,5.5067,198.1333,12.6898,29.0296
8/12/21 17:10,5.6700,192.8633,14.1868,31.8323
8/12/21 17:20,5.8667,191.8433,16.2303,25.5112
8/12/21 17:30,5.8733,190.3233,16.2115,28.8623
8/12/21 17:40,5.7133,193.7667,15.6120,29.9043
8/12/21 17:50,5.8267,196.8667,16.2367,31.8244
8/12/21 18:00,6.1500,195.6567,19.4574,30.7262
8/12/21 18:10,6.4967,194.9433,22.8105,32.6549
8/12/21 18:20,6.7767,193.8667,25.8032,31.5178
8/12/21 18:30,6.8933,192.1200,27.3362,33.3959
8/12/21 18:40,7.0567,192.6500,29.9410,35.1036
8/12/21 18:50,7.1333,181.4400,30.6842,36.0910
8/12/21 19:00,7.4967,191.7500,35.8010,36.0021
8/12/21 19:10,7.5833,190.9100,37.4367,35.6597
8/12/21 19:20,7.6100,189.8433,38.2605,36.9210
8/12/21 19:30,7.8167,188.4700,41.6715,40.5965
8/12/21 19:40,7.8433,188.6867,42.3570,40.9255
8/12/21 19:50,7.9533,187.2833,43.5341,41.1723
8/12/21 20:00,8.1900,184.2567,47.8172,41.6167
8/12/21 20:10,8.4933,181.8433,54.1094,41.8256
8/12/21 20:20,8.4833,183.4867,54.6794,43.9609
8/12/21 20:30,8.6600,184.8367,57.5060,44.0153
8/12/21 20:40,8.6933,183.6667,57.9480,49.4711
8/12/21 20:50,8.8567,183.6233,61.1702,51.9653
8/12/21 21:00,8.8967,182.7267,61.5588,51.2351
8/12/21 21:10,8.7000,182.2300,58.0879,56.9198
8/12/21 21:20,8.5933,182.8400,56.1600,55.8814
8/12/21 21:30,8.2467,182.8733,49.8579,56.5499
8/12/21 21:40,7.8167,183.0533,42.1992,55.6572
8/12/21 21:50,7.7733,181.0633,40.9224,47.4878
8/12/21 22:00,7.7967,179.0233,41.4748,46.8892
8/12/21 22:10,7.8267,176.6833,41.8472,40.4094
8/12/21 22:20,7.7933,174.5533,41.1457,40.0687
8/12/21 22:30,7.7600,174.8667,41.1468,39.7259
8/12/21 22:40,7.8833,175.7733,43.1598,39.4108
8/12/21 22:50,8.1167,175.3300,47.5245,39.1592
8/12/21 23:00,8.1733,176.7333,48.7711,38.7334
8/12/21 23:10,8.2467,179.3700,49.3121,38.5028
8/12/21 23:20,8.4533,178.6100,52.9636,40.6157
8/12/21 23:30,8.8367,177.2900,60.3427,40.3069
8/12/21 23:40,8.5433,175.8767,54.7741,44.8202
8/12/21 23:50,8.2800,174.2200,49.4697,43.9803
8/13/21 0:00,8.1600,172.8600,47.8338,47.1002
8/13/21 0:10,8.1467,171.5567,47.6897,46.0957
8/13/21 0:20,8.1967,171.3533,48.9956,45.1851
8/13/21 0:30,8.0933,171.5900,47.5762,44.1443
8/13/21 0:40,8.0567,171.4600,46.7009,43.1575
8/13/21 0:50,7.9400,171.1467,44.4577,42.1269
8/13/21 1:00,7.5833,171.3133,38.9150,42.0763
8/13/21 1:10,7.3200,170.6433,34.5735,41.0565
8/13/21 1:20,7.0700,172.1967,30.8795,38.6975
8/13/21 1:30,7.1200,173.3833,31.3852,37.6979
8/13/21 1:40,6.9967,174.2267,29.9973,31.2441
8/13/21 1:50,6.8133,175.0000,27.5080,30.5468
8/13/21 2:00,6.9067,175.2233,28.5695,27.9087
8/13/21 2:10,6.9267,174.5933,28.5190,27.2747
8/13/21 2:20,6.7800,174.3233,26.6512,25.1547
8/13/21 2:30,6.8700,173.1467,27.4896,24.5737
8/13/21 2:40,7.1267,173.0500,30.8368,26.2445
8/13/21 2:50,7.1600,172.4867,31.3398,25.6683
8/13/21 3:00,6.8467,172.1000,27.1882,24.4054
8/13/21 3:10,6.5233,170.9500,23.4656,23.7947
8/13/21 3:20,6.4833,169.3933,22.9492,27.5103
8/13/21 3:30,6.4733,169.1467,22.8714,26.6937
8/13/21 3:40,6.4200,169.4567,22.4832,22.4069
8/13/21 3:50,6.4033,168.2233,22.0740,21.8138
8/13/21 4:00,6.4667,166.7400,22.5658,19.8715
8/13/21 4:10,6.4633,166.4833,23.0099,19.3020
8/13/21 4:20,6.6100,166.9600,24.8142,18.8224
8/13/21 4:30,6.6933,167.3000,25.6128,18.2338
8/13/21 4:40,6.5367,169.5867,24.0341,18.6042
8/13/21 4:50,6.5900,170.4767,24.2035,18.0752
8/13/21 5:00,6.6433,170.3400,24.6031,20.9237
8/13/21 5:10,6.5467,170.7267,23.6347,20.2491
8/13/21 5:20,6.4267,172.4933,22.4437,18.8194
8/13/21 5:30,6.4300,173.5967,22.4593,18.2071
8/13/21 5:40,6.6333,175.4067,24.8997,18.9794
8/13/21 5:50,6.8600,176.0067,27.0316,18.3550
8/13/21 6:00,6.9833,176.6300,29.0318,17.7604
8/13/21 6:10,6.8867,177.4867,27.7301,17.1836
8/13/21 6:20,6.7733,179.0267,26.1238,21.2075
8/13/21 6:30,6.6167,178.0867,23.9972,20.4434
8/13/21 6:40,6.4767,176.6433,22.2775,22.2718
8/13/21 6:50,6.6033,176.4367,23.9194,21.7686
8/13/21 7:00,6.7733,175.7500,25.9084,19.2881
8/13/21 7:10,6.8533,173.9567,27.3846,18.8833
8/13/21 7:20,6.9667,173.6733,29.1176,19.2279
8/13/21 7:30,6.9633,175.4000,29.4149,18.8798
8/13/21 7:40,6.8533,176.7667,27.9360,21.4494
8/13/21 7:50,6.6767,177.4533,25.5075,21.3134
8/13/21 8:00,6.6333,177.3900,24.9756,25.5897
8/13/21 8:10,6.6100,178.2867,24.9590,25.2351
8/13/21 8:20,6.7667,180.6267,27.3654,22.9611
8/13/21 8:30,6.9467,182.8900,29.1173,22.7580
8/13/21 8:40,6.8267,182.2100,27.2030,22.7982
8/13/21 8:50,6.9100,182.4633,28.4946,22.3912
8/13/21 9:00,6.8800,182.7367,28.5203,24.2876
8/13/21 9:10,6.7200,182.8467,26.2825,23.8215
8/13/21 9:20,6.5400,184.7667,24.2994,24.8127
8/13/21 9:30,6.5600,185.6233,24.5668,24.2896
8/13/21 9:40,6.7667,186.8133,26.8189,24.1514
8/13/21 9:50,6.9567,187.0933,29.4236,23.8390
8/13/21 10:00,7.0767,187.7433,30.7251,22.0313
8/13/21 10:10,6.8400,189.7667,28.3534,21.7888
8/13/21 10:20,6.5167,192.4467,24.5609,23.9097
8/13/21 10:30,6.2067,195.6200,20.6215,23.6433
8/13/21 10:40,5.9233,196.1467,17.3278,25.4360
8/13/21 10:50,5.7533,198.8367,15.5525,25.1155
8/13/21 11:00,5.6033,188.1467,14.1937,22.0876
8/13/21 11:10,5.5967,189.4567,14.1371,21.9475
8/13/21 11:20,5.3467,190.6100,11.7816,16.2640
8/13/21 11:30,5.5600,191.4167,13.8274,16.3474
8/13/21 11:40,5.7033,190.5333,14.8206,14.3504
8/13/21 11:50,5.9367,189.5667,16.9126,14.6062
8/13/21 12:00,5.8633,190.5600,16.6264,13.4726
8/13/21 12:10,5.8533,194.7733,16.5286,13.8052
8/13/21 12:20,6.1200,197.9800,19.0820,17.7031
8/13/21 12:30,6.2933,199.1800,21.0163,17.9158
8/13/21 12:40,6.4367,200.4967,22.4429,17.7100
8/13/21 12:50,6.2367,201.5933,20.2936,18.1883
8/13/21 13:00,6.0000,202.0367,17.7813,21.8664
8/13/21 13:10,5.8500,201.1000,15.8256,22.2604
8/13/21 13:20,5.6467,199.8167,13.9723,23.6102
8/13/21 13:30,5.5167,199.6567,12.7634,24.0536
8/13/21 13:40,5.6133,200.1867,13.7857,19.2785
8/13/21 13:50,5.6567,202.8667,14.4839,20.2753
8/13/21 14:00,5.6700,205.4200,14.5647,17.6425
8/13/21 14:10,5.8333,206.9900,16.0549,18.8662
8/13/21 14:20,5.6900,207.8567,14.7379,20.3662
8/13/21 14:30,5.6733,208.7800,14.5315,21.6602
8/13/21 14:40,5.8300,208.4133,15.9456,22.5354
8/13/21 14:50,5.9967,207.7633,17.5803,23.8819
8/13/21 15:00,6.0733,207.4633,18.1934,23.1731
8/13/21 15:10,6.0067,207.8600,17.6516,24.6456
8/13/21 15:20,5.8100,206.4467,15.3755,21.4832
8/13/21 15:30,5.7933,204.3333,15.1956,22.3073
8/13/21 15:40,5.5900,204.3067,13.6348,23.5715
8/13/21 15:50,5.3533,203.1433,11.4583,25.0910
8/13/21 16:00,5.3467,203.3267,11.6787,22.3995
8/13/21 16:10,5.1867,203.0867,10.3275,24.1943
8/13/21 16:20,5.2700,201.4100,10.7795,23.4215
8/13/21 16:30,5.6700,200.0700,14.1277,25.4445
8/13/21 16:40,6.2333,199.3833,19.9619,24.3301
8/13/21 16:50,6.3433,200.1767,21.5025,26.5833
8/13/21 17:00,6.5167,199.0767,23.0146,25.0097
8/13/21 17:10,6.8600,198.2233,27.3711,27.3923
8/13/21 17:20,7.1133,197.5000,30.8023,33.3089
8/13/21 17:30,7.2667,195.5733,32.6982,35.6573
8/13/21 17:40,7.3600,194.3667,34.7176,39.3436
8/13/21 17:50,7.5000,192.7467,36.2728,41.3870
8/13/21 18:00,7.5800,190.4733,37.5167,44.2853
8/13/21 18:10,7.5767,189.7167,37.7819,46.2779
8/13/21 18:20,7.8500,189.4333,42.3751,47.8574
8/13/21 18:30,8.0700,187.7000,45.9667,49.8628
8/13/21 18:40,8.1667,196.1067,47.7116,48.7532
8/13/21 18:50,8.3200,195.1933,51.0254,49.9309
8/13/21 19:00,8.7533,194.6867,59.2888,53.5697
8/13/21 19:10,9.2133,193.5900,67.7958,54.3612
8/13/21 19:20,9.4933,192.1933,74.1937,57.9407
8/13/21 19:30,9.7233,192.1367,78.7827,58.5995
8/13/21 19:40,9.6333,191.8900,76.2545,70.0411
8/13/21 19:50,9.6500,190.4833,76.3267,70.2726
8/13/21 20:00,9.6900,189.8367,77.5575,75.8103
8/13/21 20:10,9.6433,188.8200,76.1713,75.7493
8/13/21 20:20,9.9767,187.1667,82.7950,76.6954
8/13/21 20:30,9.9767,186.7900,83.6397,76.5764
8/13/21 20:40,9.9467,188.0767,82.9154,77.1479
8/13/21 20:50,10.0233,188.0100,83.9308,77.2862
8/13/21 21:00,9.9000,186.2767,81.0191,77.4620
8/13/21 21:10,9.9633,185.8367,81.9802,76.5615
8/13/21 21:20,9.9200,183.6767,81.1418,75.9223
8/13/21 21:30,9.7967,183.3833,79.2021,75.0704
8/13/21 21:40,9.8867,185.1200,81.2704,74.0391
8/13/21 21:50,9.7467,185.7667,78.1084,73.0143
8/13/21 22:00,9.6733,185.0400,75.6899,73.1752
8/13/21 22:10,9.4733,182.7000,71.9231,72.1010
8/13/21 22:20,9.6333,183.0767,75.3584,72.7572
8/13/21 22:30,9.6800,185.6000,76.4345,71.6181
8/13/21 22:40,9.4533,189.3367,72.2272,66.5934
8/13/21 22:50,9.5267,191.3167,72.8988,66.4160
8/13/21 23:00,9.4900,192.0400,72.4567,69.8272
8/13/21 23:10,9.5667,193.7667,74.1683,69.7159
8/13/21 23:20,9.5567,194.8667,73.7543,68.2630
8/13/21 23:30,9.5933,184.7867,74.6041,68.3321
8/13/21 23:40,9.6700,186.1400,76.0729,68.0162
8/13/21 23:50,9.8300,184.8167,78.4943,67.2725
8/14/21 0:00,9.8900,184.5533,79.3378,69.5381
8/14/21 0:10,9.7600,184.3233,76.8000,68.6404
8/14/21 0:20,9.7867,183.4400,77.7398,71.1242
8/14/21 0:30,9.8933,182.3600,79.2863,70.0774
8/14/21 0:40,9.7733,193.5000,77.8186,71.9252
8/14/21 0:50,9.5933,194.1967,74.8234,71.3607
8/14/21 1:00,9.6500,195.3900,75.9519,73.5776
8/14/21 1:10,9.0500,196.1633,64.5020,72.9288
8/14/21 1:20,8.6733,186.4433,57.3352,71.9724
8/14/21 1:30,8.4567,187.9933,53.0811,71.4838
8/14/21 1:40,8.3367,187.6267,49.8861,70.1561
8/14/21 1:50,8.4033,188.1967,51.0048,69.3842
8/14/21 2:00,8.3400,190.0667,50.8966,53.1255
8/14/21 2:10,8.0733,194.8500,46.7056,52.9321
8/14/21 2:20,8.3167,207.2933,53.1493,52.7086
8/14/21 2:30,9.0800,216.9300,66.4494,50.6860
8/14/21 2:40,9.3033,218.0333,70.5251,50.6814
8/14/21 2:50,8.8367,215.8700,61.2117,51.1104
8/14/21 3:00,8.4467,209.7933,52.6342,64.5923
8/14/21 3:10,8.1533,206.8167,47.4994,64.3940
8/14/21 3:20,7.6767,204.2500,39.3006,59.7199
8/14/21 3:30,7.6033,199.7667,37.9911,59.7498
8/14/21 3:40,6.9967,201.1200,29.7784,59.4710
8/14/21 3:50,6.6800,202.1700,25.1069,59.1593
8/14/21 4:00,6.7200,204.1567,25.8094,44.0793
8/14/21 4:10,6.9700,213.1367,29.7587,44.2714
8/14/21 4:20,7.0300,221.5367,30.8169,44.4237
8/14/21 4:30,6.6833,225.6433,25.8079,44.5061
8/14/21 4:40,6.4067,231.3733,22.5787,32.8583
8/14/21 4:50,6.2400,234.5700,20.6081,32.8779
8/14/21 5:00,5.8600,235.9633,16.6539,35.1166
8/14/21 5:10,5.7300,236.2467,15.0302,34.9504
8/14/21 5:20,5.8833,235.5100,16.3834,34.6663
8/14/21 5:30,5.6767,233.2100,14.4583,34.2606
8/14/21 5:40,5.3233,231.8367,11.3170,20.9491
8/14/21 5:50,5.6300,227.2100,13.8062,21.1895
8/14/21 6:00,5.7000,223.3900,14.4974,21.2545
8/14/21 6:10,5.4433,220.4300,12.2464,21.2159
8/14/21 6:20,5.3133,218.2867,10.9277,17.0119
8/14/21 6:30,5.1700,215.4167,9.8381,17.0359
8/14/21 6:40,5.1633,209.3500,9.4981,16.6206
8/14/21 6:50,5.0900,205.4067,9.1893,16.8680
8/14/21 7:00,5.1967,204.9700,10.2777,14.2724
8/14/21 7:10,5.1400,202.4800,9.7573,14.5398
8/14/21 7:20,5.3167,197.7667,11.1377,13.6456
8/14/21 7:30,5.2267,195.2000,10.1740,13.8312
8/14/21 7:40,5.2533,202.7367,10.6583,13.7998
8/14/21 7:50,5.4933,191.6267,12.9017,13.8516
8/14/21 8:00,5.4667,193.8500,12.8283,13.3080
8/14/21 8:10,5.2867,197.3033,11.3615,13.3458
8/14/21 8:20,5.1267,200.9733,10.1465,14.8554
8/14/21 8:30,5.3633,206.8467,12.0468,14.7586
8/14/21 8:40,5.5300,209.6133,13.3154,13.0378
8/14/21 8:50,5.5733,214.5300,14.1075,13.2693
8/14/21 9:00,5.7933,217.6033,15.8208,13.5907
8/14/21 9:10,5.5800,220.2200,13.9734,13.8014
8/14/21 9:20,5.5600,220.8600,13.6937,14.7671
8/14/21 9:30,5.4567,219.3300,12.5509,14.9266
8/14/21 9:40,5.2500,216.2100,10.6515,14.7934
8/14/21 9:50,5.4100,214.6267,12.0825,15.0174
8/14/21 10:00,5.8000,212.7500,14.9156,15.0483
8/14/21 10:10,5.8200,209.1200,14.8529,15.2717
8/14/21 10:20,5.9700,204.3200,16.2018,14.0086
8/14/21 10:30,6.2733,200.1367,19.2481,14.2942
8/14/21 10:40,6.3133,199.1600,19.8149,16.6084
8/14/21 10:50,6.2633,198.9567,19.3886,16.9765
8/14/21 11:00,6.1600,200.5400,18.4076,17.9749
8/14/21 11:10,6.2733,203.0167,19.8417,18.3522
8/14/21 11:20,6.3133,202.6067,19.9288,20.6156
8/14/21 11:30,6.2600,203.1667,19.5258,20.9413
8/14/21 11:40,6.0267,201.5600,16.9536,20.2391
8/14/21 11:50,6.0633,199.7900,17.8691,20.6439
8/14/21 12:00,6.1567,199.5333,19.1222,20.3810
8/14/21 12:10,6.5333,197.2000,23.4981,20.8376
8/14/21 12:20,7.2633,196.3433,33.2382,19.5816
8/14/21 12:30,7.6367,198.6533,39.6687,20.1290
8/14/21 12:40,7.9833,203.6800,45.6737,25.6517
8/14/21 12:50,8.1367,206.3167,47.8731,25.7487
8/14/21 13:00,7.9833,210.1467,45.4199,35.3484
8/14/21 13:10,7.7500,213.0500,41.1823,35.0644
8/14/21 13:20,7.7467,213.4767,41.0728,43.7465
8/14/21 13:30,8.0167,213.7833,45.5881,43.1234
8/14/21 13:40,7.9400,215.4833,44.4130,40.0359
8/14/21 13:50,7.9767,217.4833,44.6955,39.5529
8/14/21 14:00,8.1400,217.7900,48.0784,40.1712
8/14/21 14:10,7.9633,216.8700,44.5970,39.6459
8/14/21 14:20,7.5500,210.6500,37.0256,40.4768
8/14/21 14:30,7.1733,204.4533,32.0279,39.9426
8/14/21 14:40,7.0267,202.7533,30.2860,41.7310
8/14/21 14:50,6.9233,202.9433,29.0113,41.3112
8/14/21 15:00,6.9267,202.0133,28.7252,33.7794
8/14/21 15:10,6.8100,201.9633,27.3091,33.7123
8/14/21 15:20,6.6900,201.6300,25.5231,28.8197
8/14/21 15:30,7.0133,200.7700,30.1411,28.9522
8/14/21 15:40,7.2100,199.5400,32.2677,33.5334
8/14/21 15:50,7.2833,194.4867,33.8203,34.5486
8/14/21 16:00,7.6533,193.3200,39.1460,34.4812
8/14/21 16:10,7.9133,191.3967,42.6094,35.5892
8/14/21 16:20,7.9233,190.9733,43.4187,38.2311
8/14/21 16:30,8.3033,192.3333,50.7557,39.3151
8/14/21 16:40,8.6300,191.9667,56.6572,46.8508
8/14/21 16:50,8.7600,191.2600,58.5843,48.5777
8/14/21 17:00,8.6800,190.4333,57.7411,56.0547
8/14/21 17:10,8.5933,192.8167,56.8406,57.7359
8/14/21 17:20,8.3500,191.5900,51.3429,62.3128
8/14/21 17:30,8.1733,189.4300,48.5016,64.1436
8/14/21 17:40,8.7067,190.8267,58.4789,61.4460
8/14/21 17:50,9.0633,191.3500,65.2201,62.0922
8/14/21 18:00,9.2300,191.0600,68.7016,58.0410
8/14/21 18:10,9.4933,192.4900,74.2348,58.6998
8/14/21 18:20,9.8033,195.4467,79.8252,68.5787
8/14/21 18:30,9.7300,197.4500,79.2329,68.8553
8/14/21 18:40,9.3800,198.5933,71.6612,72.7372
8/14/21 18:50,9.2267,198.4400,68.3020,72.2939
8/14/21 19:00,9.6833,196.9433,76.5936,79.0054
8/14/21 19:10,9.2267,194.2533,67.0331,78.2007
8/14/21 19:20,8.2200,194.5500,49.2156,70.2660
8/14/21 19:30,7.7233,194.5400,40.6337,69.6480
8/14/21 19:40,7.8867,194.1800,43.0636,67.9696
8/14/21 19:50,8.2667,196.2233,50.4584,67.8598
8/14/21 20:00,8.7000,199.0767,58.1521,46.7644
8/14/21 20:10,8.5267,200.1767,54.9079,47.4711
8/14/21 20:20,8.1400,198.1200,47.0211,54.8048
8/14/21 20:30,7.7033,197.5067,39.7302,55.1738
8/14/21 20:40,7.3200,200.1433,34.6365,58.2842
8/14/21 20:50,6.9567,206.7533,29.6414,58.4203
8/14/21 21:00,6.3633,212.7667,22.1608,58.5023
8/14/21 21:10,5.5800,218.6833,14.6450,58.5614
8/14/21 21:20,5.5267,226.1567,13.6936,58.5801
8/14/21 21:30,5.7800,232.6933,16.8462,58.5971
8/14/21 21:40,5.3667,236.2300,13.8021,58.0573
8/14/21 21:50,4.5200,241.9367,7.6430,57.4008
8/14/21 22:00,4.2333,245.4367,4.5746,56.6610
8/14/21 22:10,4.1400,254.2567,3.3366,55.8146
8/14/21 22:20,4.2833,255.9600,3.6019,54.8531
8/14/21 22:30,4.3967,253.8067,4.7646,53.7883
8/14/21 22:40,4.1067,256.0267,3.6125,51.5049
8/14/21 22:50,3.8900,256.7300,2.5947,49.0076
8/14/21 23:00,3.9133,260.9100,2.9680,46.2977
8/14/21 23:10,3.9933,262.6967,2.9967,43.4338
8/14/21 23:20,4.3767,259.3267,4.3614,40.3656
8/14/21 23:30,4.4800,256.5600,4.9933,37.2118
8/14/21 23:40,4.3800,255.6233,4.6455,34.5522
8/14/21 23:50,4.1100,256.1633,3.1522,31.6917
8/15/21 0:00,4.1567,256.0133,3.5045,28.8163
8/15/21 0:10,4.1667,257.5733,3.6284,25.9733
8/15/21 0:20,4.2900,255.5200,4.3379,23.0211
8/15/21 0:30,4.4433,252.2133,5.4346,20.0142
8/15/21 0:40,4.5067,252.7067,5.9832,19.9830
8/15/21 0:50,4.5867,251.8533,6.2025,19.9333
8/15/21 1:00,4.6700,243.2033,6.4753,19.9967
8/15/21 1:10,4.8800,235.6067,7.8857,20.1663
8/15/21 1:20,4.9067,229.3567,7.9683,20.3222
8/15/21 1:30,4.8800,229.4733,7.6545,20.6465
8/15/21 1:40,4.6733,229.6567,6.3677,20.7751
8/15/21 1:50,4.4733,225.4667,4.9530,21.0260
8/15/21 2:00,4.3933,216.4267,4.4534,21.3016
8/15/21 2:10,4.4333,213.9700,4.7032,21.5955
8/15/21 2:20,4.3933,214.9300,5.0073,21.8780
8/15/21 2:30,4.5667,219.1267,6.3391,22.1671
8/15/21 2:40,4.6633,225.2967,6.6147,23.0332
8/15/21 2:50,4.4633,236.6733,6.0019,23.9209
8/15/21 3:00,4.5967,263.7300,8.4476,24.8330
8/15/21 3:10,4.0333,268.9600,4.7696,25.7672
8/15/21 3:20,3.4633,258.5567,1.8786,26.6988
8/15/21 3:30,2.9433,276.3433,0.6925,27.6340
8/15/21 3:40,3.5967,290.0667,2.4755,27.0579
8/15/21 3:50,4.0767,297.3567,3.0096,26.4876
8/15/21 4:00,3.6000,298.9867,1.9529,25.9210
8/15/21 4:10,2.5967,280.4600,0.6556,25.3392
8/15/21 4:20,2.7067,281.9200,1.4596,24.7672
8/15/21 4:30,4.8467,291.8367,14.3229,24.2038
8/15/21 4:40,6.8233,308.1633,30.0887,24.6124
8/15/21 4:50,7.1000,311.1433,32.1092,25.0080
8/15/21 5:00,5.7000,305.3500,20.9436,25.4239
8/15/21 5:10,4.6233,285.6633,9.5527,25.8491
8/15/21 5:20,5.2700,267.5000,14.3471,26.2768
8/15/21 5:30,4.1533,251.6100,9.8813,26.7050
8/15/21 5:40,3.2933,242.7033,2.5090,27.6195
8/15/21 5:50,3.5533,231.4200,1.3251,28.5408
8/15/21 6:00,4.4233,217.4533,4.5047,29.4570
8/15/21 6:10,4.1867,204.8567,3.4875,30.3773
8/15/21 6:20,3.8067,210.8900,2.1277,31.2993
8/15/21 6:30,3.7600,211.8167,1.5541,32.2234
8/15/21 6:40,3.2833,202.1700,0.2589,32.8613
8/15/21 6:50,2.7567,204.4100,-0.6187,8.3810
8/15/21 7:00,2.6233,202.7033,-0.6883,8.8430
8/15/21 7:10,2.3900,204.9967,-0.6187,8.8430
8/15/21 7:20,2.5367,212.7300,-0.5517,9.5955
8/15/21 7:30,2.8000,216.8100,-0.5332,9.9237
8/15/21 7:40,3.2667,204.1400,0.0132,10.2625
8/15/21 7:50,3.6100,201.9667,0.9982,10.5661
8/15/21 8:00,3.6667,198.2567,1.2851,10.8303
8/15/21 8:10,3.4700,196.4333,0.6963,5.1617
8/15/21 8:20,3.6967,209.6233,1.6515,5.6015
8/15/21 8:30,4.2567,194.7200,3.8431,5.9090
8/15/21 8:40,4.2200,190.5267,3.7423,1.8256
8/15/21 8:50,4.2067,198.9867,3.6235,1.9273
8/15/21 9:00,4.3967,195.1667,4.6377,4.0702
8/15/21 9:10,4.8000,190.0933,7.1448,4.0677
8/15/21 9:20,5.1567,188.3033,10.4170,3.9238
8/15/21 9:30,5.1100,190.7467,10.3617,3.9014
8/15/21 9:40,5.1600,193.4167,10.7486,9.0146
8/15/21 9:50,5.1633,195.8267,10.7721,8.8397
8/15/21 10:00,5.0967,194.2133,10.0386,8.7995
8/15/21 10:10,5.3567,189.6400,11.9645,8.6436
8/15/21 10:20,5.6867,186.1967,15.0571,8.4107
8/15/21 10:30,5.7100,186.0833,15.7270,8.2581
8/15/21 10:40,6.0567,189.4967,19.7492,9.4532
8/15/21 10:50,6.4300,191.2667,23.5372,9.2454
8/15/21 11:00,6.7167,189.0767,26.9366,15.1125
8/15/21 11:10,6.9733,187.3267,30.4204,14.6553
8/15/21 11:20,7.1233,189.0833,32.3765,18.2911
8/15/21 11:30,7.0167,192.7433,31.0048,17.7296
8/15/21 11:40,6.8333,196.0867,28.6001,24.6717
8/15/21 11:50,6.7467,186.0467,27.4496,24.0369
8/15/21 12:00,6.8233,187.0533,28.0234,24.4019
8/15/21 12:10,7.1400,188.8900,32.4115,23.8509
8/15/21 12:20,7.4867,189.5000,38.0714,21.7669
8/15/21 12:30,7.7533,191.5400,41.9056,21.3499
8/15/21 12:40,8.0533,194.5300,47.1323,30.9232
8/15/21 12:50,8.2633,197.2567,50.7161,30.2683
