Date & Time,"Average  Wind Speed
(m/s)"," Average  Wind Dirction
(deg) "," Average Active Power
(MW) "," Forecasted Power 
(kW) "
8/4/2021 21:40,12.74,188.76,101.63,102.26
8/4/2021 21:50,12.77,186.79,101.61,102.27
8/4/2021 22:00,12.62,187.24,101.59,102.32
8/4/2021 22:10,12.61,188.65,101.61,102.04
8/4/2021 22:20,12.74,189.04,101.66,101.98
8/4/2021 22:30,12.5,188.24,101.54,102.05
8/4/2021 22:40,12.29,187.31,101.43,102
8/4/2021 22:50,12.34,187.02,101.47,102.05
8/4/2021 23:00,12.23,185.59,101.49,101.94
8/4/2021 23:10,12.02,186.1,101.35,101.99
8/4/2021 23:20,11.89,188.04,101.25,101.87
8/4/2021 23:30,12.12,188.95,101.4,101.93
8/4/2021 23:40,12.15,190.41,101.4,101.67
8/4/2021 23:50,12.19,191.56,101.34,101.73
5/8/2021,12.07,192.02,101.36,101.77
8/5/2021 0:10,12.49,191.54,101.52,101.82
8/5/2021 0:20,12.54,191.12,101.53,101.72
8/5/2021 0:30,12.16,191.94,101.37,101.76
8/5/2021 0:40,11.81,192.71,100.67,101.85
8/5/2021 0:50,11.6,193.56,100.02,101.9
8/5/2021 1:00,11.28,194.83,98.9,100.89
8/5/2021 1:10,11.23,195.03,98.72,100.98
8/5/2021 1:20,11.35,194.47,99.71,100.32
8/5/2021 1:30,11.34,194.95,99.72,100.43
8/5/2021 1:40,11.59,196.86,100.28,100.31
8/5/2021 1:50,11.76,197.38,100.49,100.27
8/5/2021 2:00,11.51,196.77,100.17,100.32
8/5/2021 2:10,11.12,196.8,99.18,100.22
8/5/2021 2:20,11.19,186.21,99.43,100.14
8/5/2021 2:30,11.29,188.82,99.15,100.01
8/5/2021 2:40,10.97,189.32,97.12,99.97
8/5/2021 2:50,10.66,191.58,91.75,99.12
8/5/2021 3:00,10.82,192.08,93.61,99.09
8/5/2021 3:10,10.88,192.88,93.59,98.45
8/5/2021 3:20,11.1,192.48,94.81,98.61
8/5/2021 3:30,10.68,191.85,90.2,96.06
8/5/2021 3:40,10.13,191.98,82.22,96.72
8/5/2021 3:50,9.67,192.84,73.17,96.53
8/5/2021 4:00,9.93,194.65,77.17,96.25
8/5/2021 4:10,10.21,193.95,81.92,91.42
8/5/2021 4:20,9.73,194.32,74.2,79.5
8/5/2021 4:30,9.21,195.37,63.62,79.71
8/5/2021 4:40,8.88,194.6,57.98,85.09
8/5/2021 4:50,8.9,194.62,58.35,85.29
8/5/2021 5:00,8.69,193.79,55,85.44
8/5/2021 5:10,8.9,194.24,59.12,70.6
8/5/2021 5:20,9.21,192.04,65.67,71.25
8/5/2021 5:30,9.03,191.27,62.46,67.15
8/5/2021 5:40,8.74,188.87,57.21,71.38
8/5/2021 5:50,8.45,187.11,51.76,72.21
8/5/2021 6:00,8.4,197.69,50.92,68.42
8/5/2021 6:10,8.68,185.49,56.12,69.31
8/5/2021 6:20,8.88,186.44,60.34,70.11
8/5/2021 6:30,9.07,189.01,64.53,60.47
8/5/2021 6:40,9.37,186.92,69.9,64.6
8/5/2021 6:50,9.57,185.75,74,65.43
8/5/2021 7:00,9.1,197.91,65.72,74.2
8/5/2021 7:10,9.02,186.51,63.68,74.66
8/5/2021 7:20,9.43,186.84,72.21,75.02
8/5/2021 7:30,9.72,185.38,78,76.82
8/5/2021 7:40,9.58,198.04,74.89,76.21
8/5/2021 7:50,9.42,186.77,72.49,76.67
8/5/2021 8:00,9.93,188.14,82.22,77.67
8/5/2021 8:10,9.91,187.55,82.34,78.06
8/5/2021 8:20,9.64,186.84,76.48,83.92
8/5/2021 8:30,9.52,187.8,75.04,84.07
8/5/2021 8:40,9.51,189.8,74.42,78.95
8/5/2021 8:50,9.59,189.02,75.52,79.55
8/5/2021 9:00,9.72,189.38,78.33,80.15
8/5/2021 9:10,9.6,189.28,76,77.53
8/5/2021 9:20,9.85,187.99,81.43,81.1
8/5/2021 9:30,10.14,188.22,87.22,81.75
8/5/2021 9:40,10.12,187.45,86.53,84.78
8/5/2021 9:50,10.02,187.76,85.08,85.35
8/5/2021 10:00,9.92,189.7,83.77,90.14
8/5/2021 10:10,9.83,191.05,81.53,90.68
8/5/2021 10:20,10.11,192.44,86.54,86.51
8/5/2021 10:30,10.01,191.43,84.92,87.28
8/5/2021 10:40,9.83,190.76,80.61,89.13
8/5/2021 10:50,10,191.36,84.26,89.7
8/5/2021 11:00,10.23,190.22,88.59,90.25
8/5/2021 11:10,10.38,189.39,90.87,85.93
8/5/2021 11:20,10.53,188.42,93.56,89.41
8/5/2021 11:30,10.36,188.52,91.38,90.03
8/5/2021 11:40,10.27,188.42,89.12,95.19
8/5/2021 11:50,10.44,189.76,92.58,95.52
8/5/2021 12:00,10.61,190.2,94.61,93.3
8/5/2021 12:10,10.6,189.22,94.09,93.7
8/5/2021 12:20,10.61,188.26,94.56,96.59
8/5/2021 12:30,10.92,187.09,97.64,96.88
8/5/2021 12:40,10.86,185.94,96.76,97.13
8/5/2021 12:50,10.56,184.38,93.86,96.81
8/5/2021 13:00,10.79,196.26,95.9,97.07
8/5/2021 13:10,10.45,196.84,91.19,98.61
8/5/2021 13:20,10.75,187.05,95.81,97.48
8/5/2021 13:30,10.49,186.55,92.75,97.74
8/5/2021 13:40,10.38,185.48,91.05,97.17
8/5/2021 13:50,10.41,196.41,91.86,97.43
8/5/2021 14:00,10.35,195.86,89.63,97.66
8/5/2021 14:10,10.42,195.56,92,93.87
8/5/2021 14:20,10.33,196.12,90.5,94.24
8/5/2021 14:30,10.53,195.47,93.24,93.65
8/5/2021 14:40,10.92,195.71,98.31,94.03
8/5/2021 14:50,11.21,185.48,100.29,93.55
8/5/2021 15:00,11.4,188,100.68,99.84
8/5/2021 15:10,11.54,189.63,100.64,99.99
8/5/2021 15:20,11.04,191.07,98.84,100.13
8/5/2021 15:30,11.25,193.07,100.06,101.37
8/5/2021 15:40,11.1,192.46,98.8,101.45
8/5/2021 15:50,10.88,190.86,96.49,99.97
8/5/2021 16:00,11,188.45,97.34,100.11
8/5/2021 16:10,10.9,187.03,97.42,100.03
8/5/2021 16:20,10.64,186.97,94.34,98.65
8/5/2021 16:30,10.62,185.01,93.06,98.86
8/5/2021 16:40,10.92,195.06,97.55,96.45
8/5/2021 16:50,11.42,193.91,100.34,96.74
8/5/2021 17:00,11.9,194.4,101.19,99.21
8/5/2021 17:10,12.34,184.91,101.48,99.39
8/5/2021 17:20,12.53,187.39,101.58,99.55
8/5/2021 17:30,12.18,187.77,101.4,101.73
8/5/2021 17:40,12.06,186.74,101.3,101.96
8/5/2021 17:50,11.9,187.28,101.14,102.02
8/5/2021 18:00,11.71,186.1,100.92,102.08
8/5/2021 18:10,12.16,185.02,101.34,101.93
8/5/2021 18:20,12.51,184.34,101.57,101.45
8/5/2021 18:30,12.42,194.26,101.51,101.53
8/5/2021 18:40,12.31,192.61,101.43,101.61
8/5/2021 18:50,12.12,190.78,101.35,101.96
8/5/2021 19:00,12,189.37,101.27,101.86
8/5/2021 19:10,11.62,188.45,100.83,101.93
8/5/2021 19:20,11.53,189.51,100.85,101.99
8/5/2021 19:30,11.66,189.94,100.79,102.04
8/5/2021 19:40,11.74,188.58,100.87,102.1
8/5/2021 19:50,11.99,187.19,101.24,102.14
8/5/2021 20:00,12.61,187.42,101.55,102.2
8/5/2021 20:10,12.8,185.75,101.69,102.26
8/5/2021 20:20,12.62,184.6,101.62,102.31
8/5/2021 20:30,12.32,184.48,101.47,102.02
8/5/2021 20:40,12.45,187.45,101.52,102.08
8/5/2021 20:50,12.7,189.74,101.62,102.05
8/5/2021 21:00,12.56,190.36,101.56,102.1
8/5/2021 21:10,12.32,191.5,101.37,102
8/5/2021 21:20,12.07,193.05,101.25,102.05
8/5/2021 21:30,12,194.52,101.11,102
8/5/2021 21:40,12.08,195.43,101.3,102.05
8/5/2021 21:50,11.89,185.49,101.22,101.77
8/5/2021 22:00,12.23,187.9,101.37,101.84
8/5/2021 22:10,12.31,188.73,101.29,101.85
8/5/2021 22:20,11.97,189.13,100.92,101.91
8/5/2021 22:30,11.65,190.81,100.86,101.89
8/5/2021 22:40,11.55,191.21,99.97,101.94
8/5/2021 22:50,11.45,191.19,99.25,101.72
8/5/2021 23:00,11.39,193.46,98.76,101.77
8/5/2021 23:10,11.08,195.14,96.65,101.46
8/5/2021 23:20,10.54,194.91,90.69,101.52
8/5/2021 23:30,10.32,194.78,86.6,100.27
8/5/2021 23:40,10.06,194.55,82.62,100.38
8/5/2021 23:50,9.75,195.47,75.91,95.15
6/8/2021,9.51,197.14,71.33,95.45
8/6/2021 0:10,9.45,198.58,70.14,95.7
8/6/2021 0:20,9.13,201.6,64.79,88.63
8/6/2021 0:30,8.59,204.74,54.11,84.67
8/6/2021 0:40,8.22,201.99,47.17,80.52
8/6/2021 0:50,7.92,202.6,42.58,74.55
8/6/2021 1:00,7.72,202.38,39.1,75.58
8/6/2021 1:10,7.89,198.5,41.82,76.48
8/6/2021 1:20,7.95,198.98,43.23,67.81
8/6/2021 1:30,8.02,199.3,44.1,54.91
8/6/2021 1:40,8.07,199.59,45.1,56.42
8/6/2021 1:50,7.85,202.37,41.33,57.67
8/6/2021 2:00,7.54,204.2,36.18,59.45
8/6/2021 2:10,7.31,201.2,32.41,58.23
8/6/2021 2:20,7.37,198.45,33.76,59.45
8/6/2021 2:30,7.52,197.12,36.24,60.45
8/6/2021 2:40,7.69,197.54,38.56,53.43
8/6/2021 2:50,7.55,198.29,36.74,49.36
8/6/2021 3:00,7.43,200.06,34.63,49.32
8/6/2021 3:10,7.52,197.97,35.79,52.49
8/6/2021 3:20,7.72,196.76,38.97,54.06
8/6/2021 3:30,7.71,196.95,38.91,55.4
8/6/2021 3:40,7.61,200.46,38.1,51.43
8/6/2021 3:50,7.52,201,36.04,53.26
8/6/2021 4:00,7.2,202.08,31.7,54.24
8/6/2021 4:10,6.88,203.46,27.35,52.05
8/6/2021 4:20,7.01,202.34,28.71,53.59
8/6/2021 4:30,7.14,203.02,30.84,45.51
8/6/2021 4:40,6.97,204.1,28.17,47.19
8/6/2021 4:50,7,203.61,29.1,43.87
8/6/2021 5:00,7.12,201.32,30.46,45.52
8/6/2021 5:10,7.26,197.98,32.17,42.44
8/6/2021 5:20,7.78,196.07,40.5,44.12
8/6/2021 5:30,8,192.97,43.59,45.16
8/6/2021 5:40,8.2,189.76,47.02,46.35
8/6/2021 5:50,8.29,188.33,48.75,52.27
8/6/2021 6:00,8.13,190.73,46.05,53.22
8/6/2021 6:10,7.9,191.02,42.52,53.94
8/6/2021 6:20,7.52,190.19,36.63,57.06
8/6/2021 6:30,7.51,189.65,35.63,53.79
8/6/2021 6:40,7.41,193.67,34.83,55
8/6/2021 6:50,7.54,193.8,36.39,52.36
8/6/2021 7:00,7.62,191.99,37.7,51.89
8/6/2021 7:10,7.41,196.35,35.15,49.71
8/6/2021 7:20,7.23,200.86,32.8,48.46
8/6/2021 7:30,6.87,201.29,27.25,49.5
8/6/2021 7:40,6.94,198.49,28.09,50.52
8/6/2021 7:50,6.75,198.34,25.98,49.87
8/6/2021 8:00,6.73,195.47,25.4,45.95
8/6/2021 8:10,6.77,193.15,26.27,41.88
8/6/2021 8:20,6.89,192.4,28.36,43.05
8/6/2021 8:30,6.82,195.92,27.46,44.15
8/6/2021 8:40,6.67,198.89,25.25,39.76
8/6/2021 8:50,6.63,197.78,24.49,40.75
8/6/2021 9:00,6.96,194.28,28.52,42.08
8/6/2021 9:10,7.05,191.51,30.03,39.27
8/6/2021 9:20,7.08,191.17,30.75,40.93
8/6/2021 9:30,7.3,194.58,34.2,42.7
8/6/2021 9:40,7.21,196.64,32.3,44.24
8/6/2021 9:50,7.02,197.35,29.94,45.9
8/6/2021 10:00,6.89,203.56,28.47,46.15
8/6/2021 10:10,6.96,208.77,28.09,47.8
8/6/2021 10:20,7.14,210.3,30.94,49.45
8/6/2021 10:30,7.03,207,28.9,51.03
8/6/2021 10:40,6.89,197.12,27.02,52.42
8/6/2021 10:50,6.81,193.4,27.34,51.51
8/6/2021 11:00,6.91,193.91,28.6,52.83
8/6/2021 11:10,6.87,192.81,27.21,54.19
8/6/2021 11:20,6.82,190.94,26.65,55.63
8/6/2021 11:30,6.88,188.54,27.73,44.2
8/6/2021 11:40,7.07,188.23,29.98,46.34
8/6/2021 11:50,7.4,199.16,34.34,48.47
8/6/2021 12:00,7.97,198.42,42.77,44.2
8/6/2021 12:10,8.18,197.19,46.16,46.46
8/6/2021 12:20,8.27,186.56,49.02,47.89
8/6/2021 12:30,8.34,188.91,50.44,50.19
8/6/2021 12:40,8.31,189.13,49.24,58.31
8/6/2021 12:50,8.22,189.06,47.65,59.93
8/6/2021 13:00,8.43,188.37,50.88,62.39
8/6/2021 13:10,8.8,187.13,57.75,63.92
8/6/2021 13:20,8.79,196.66,56.99,63.3
8/6/2021 13:30,9.11,194.79,63.18,64.83
8/6/2021 13:40,9.15,194.69,64.06,65.24
8/6/2021 13:50,8.97,193.92,60.34,66.63
8/6/2021 14:00,9.01,194.58,61.7,68
8/6/2021 14:10,9.07,185.02,62.77,69.29
8/6/2021 14:20,8.75,186.6,57.18,70.72
8/6/2021 14:30,8.78,198.78,57.24,72.26
8/6/2021 14:40,8.69,199.19,55.85,73.6
8/6/2021 14:50,8.64,185.47,56.15,75.1
8/6/2021 15:00,8.56,185.87,55.49,76.68
8/6/2021 15:10,8.26,186.74,50.03,78.39
8/6/2021 15:20,8.19,197.72,47.94,79.95
8/6/2021 15:30,7.66,197.92,39,81.29
8/6/2021 15:40,7.32,186.41,34.31,82.65
8/6/2021 15:50,7.27,187.98,34.03,84.07
8/6/2021 16:00,7.34,186.35,34.46,85.37
8/6/2021 16:10,7.75,196.52,40.61,86.68
8/6/2021 16:20,8.03,194.08,45.38,87.84
8/6/2021 16:30,8.65,191.73,56.48,89.18
8/6/2021 16:40,8.9,189.35,61.34,90.64
8/6/2021 16:50,8.83,188.12,59.61,91.95
8/6/2021 17:00,9.4,187.79,70.95,93.04
8/6/2021 17:10,10.18,185.55,85.13,94.09
8/6/2021 17:20,10.53,184.31,91.66,95.08
8/6/2021 17:30,10.52,184.26,91.21,95.63
8/6/2021 17:40,10.95,185.25,96.72,96.5
8/6/2021 17:50,11.34,187.01,100.09,97.29
8/6/2021 18:00,11.43,185.27,100.18,97.96
8/6/2021 18:10,11.63,185.54,100.74,94.23
8/6/2021 18:20,12.27,186.63,101.39,99.25
8/6/2021 18:30,12.45,185.99,101.51,99.4
8/6/2021 18:40,12.65,185.83,101.61,101.42
8/6/2021 18:50,12.53,184.68,101.57,101.49
8/6/2021 19:00,12.34,183.49,100.01,101.92
8/6/2021 19:10,12.7,183.19,98.3,101.97
8/6/2021 19:20,12.72,184.76,101.66,102.03
8/6/2021 19:30,12.23,186.75,101.43,102.08
8/6/2021 19:40,11.75,186.66,100.89,99.47
8/6/2021 19:50,11.31,185.92,99.82,99.62
8/6/2021 20:00,11.33,184.46,99.69,102.15
8/6/2021 20:10,11.48,181.58,100.51,102.2
8/6/2021 20:20,11.76,182.12,100.95,101
8/6/2021 20:30,11.73,183.6,101.07,101.1
8/6/2021 20:40,11.31,183.79,99.97,101.24
8/6/2021 20:50,10.86,182,95.98,101.32
8/6/2021 21:00,10.67,181.44,94.45,101.8
8/6/2021 21:10,10.75,183.24,95,101.86
8/6/2021 21:20,10.75,184.21,95.82,101.26
8/6/2021 21:30,10.63,183.38,92.07,101.34
8/6/2021 21:40,10.47,183.33,88.01,98.32
8/6/2021 21:50,10.26,186.89,85.21,98.51
8/6/2021 22:00,9.82,187.38,75.91,97.91
8/6/2021 22:10,9.76,188.32,76.42,98.11
8/6/2021 22:20,10.14,187.79,81.62,91.7
8/6/2021 22:30,10.26,184.17,84.21,92.12
8/6/2021 22:40,10.24,181.12,82.84,83.3
8/6/2021 22:50,10.12,178.18,81.43,83.93
8/6/2021 23:00,10.03,176.81,80.1,88.83
8/6/2021 23:10,9.58,180.1,72.1,89.27
8/6/2021 23:20,9.26,183.16,64.15,87.25
8/6/2021 23:30,9.35,183,66.66,87.73
8/6/2021 23:40,9.58,182.3,71.09,87.85
8/6/2021 23:50,9.59,182.92,71.97,87.91
7/8/2021,9.61,183.9,72.38,76.76
8/7/2021 0:10,10.04,184.22,80.1,77.16
8/7/2021 0:20,10.13,184.64,81.7,77.54
8/7/2021 0:30,10.37,184.68,86.33,77.9
8/7/2021 0:40,10.57,184.17,88.47,83.05
8/7/2021 0:50,10.41,184.28,84.7,83.44
8/7/2021 1:00,10.01,187.97,78.66,87.29
8/7/2021 1:10,9.85,189.85,75.86,87.5
8/7/2021 1:20,10.04,187.63,78.8,89.43
8/7/2021 1:30,9.8,186.99,74.91,89.54
8/7/2021 1:40,9.39,187.78,67.29,82.65
8/7/2021 1:50,9.23,188.21,64.64,83.28
8/7/2021 2:00,9.27,190.22,65.15,83.93
8/7/2021 2:10,8.96,189.43,59.31,84.58
8/7/2021 2:20,8.73,189.6,55.03,80.84
8/7/2021 2:30,8.61,188.7,54.57,81.66
8/7/2021 2:40,8.91,187.67,61.12,73.06
8/7/2021 2:50,9.34,186.87,69.59,72.86
8/7/2021 3:00,9.49,186.49,71.75,62.1
8/7/2021 3:10,9.37,188.27,70.51,62.22
8/7/2021 3:20,9.58,188.04,73.87,62.07
8/7/2021 3:30,9.86,187.39,79.6,61.76
8/7/2021 3:40,9.88,188.44,80.49,71.93
8/7/2021 3:50,10.08,189.86,83.69,70.44
8/7/2021 4:00,10.49,190.85,91.64,68.7
8/7/2021 4:10,10.3,192.01,87.52,68.4
8/7/2021 4:20,10.08,192.92,83.04,66.16
8/7/2021 4:30,10.19,191.98,85.15,63.63
8/7/2021 4:40,9.75,191.58,77.06,70.02
8/7/2021 4:50,9.26,193.18,67.32,69.34
8/7/2021 5:00,8.81,196.26,59.13,68.6
8/7/2021 5:10,8.22,197.57,48.3,67.8
8/7/2021 5:20,7.98,185.01,43.56,67.11
8/7/2021 5:30,8.23,194.97,47.91,66.34
8/7/2021 5:40,8.66,192.38,55.91,65.64
8/7/2021 5:50,8.92,191.29,61.01,66.11
8/7/2021 6:00,9.13,191.88,65.02,54.21
8/7/2021 6:10,9.11,191.95,64.45,55.17
8/7/2021 6:20,9.09,188.48,64.35,63.1
8/7/2021 6:30,8.88,188.72,60.55,63.81
8/7/2021 6:40,8.76,191.54,58.39,66.22
8/7/2021 6:50,8.7,193.16,57.12,64.94
8/7/2021 7:00,8.9,194.99,61.44,63.03
8/7/2021 7:10,8.54,185.14,54.78,61.37
8/7/2021 7:20,8.18,187.06,47.67,56.79
8/7/2021 7:30,8.19,188.05,48.19,54.89
8/7/2021 7:40,8.09,189.83,46.89,55.82
8/7/2021 7:50,7.59,190.78,38.4,54.23
8/7/2021 8:00,7.34,191.22,34.36,52.48
8/7/2021 8:10,7.47,189.91,36.34,50.6
8/7/2021 8:20,7.58,189.54,37.67,48.49
8/7/2021 8:30,7.67,187.52,39.01,46.11
8/7/2021 8:40,7.46,187.89,36.12,45.74
8/7/2021 8:50,6.86,189.31,27.91,45.35
8/7/2021 9:00,6.61,189.06,24.38,33.87
8/7/2021 9:10,6.56,197.87,24.17,33.6
8/7/2021 9:20,6.52,195.49,23.93,33.91
8/7/2021 9:30,6.57,192.23,24.32,33.66
8/7/2021 9:40,6.84,189.94,27.13,24.62
8/7/2021 9:50,6.69,187.82,25.72,23.98
8/7/2021 10:00,6.52,186.7,23.8,22.87
8/7/2021 10:10,6.23,186.26,20.34,22.1
8/7/2021 10:20,5.99,189.66,18.52,22.29
8/7/2021 10:30,6.16,190.77,20.4,21.4
8/7/2021 10:40,6.48,191.93,23.58,19.18
8/7/2021 10:50,6.62,194.55,25.53,18.92
8/7/2021 11:00,6.84,195.91,27.94,16.42
8/7/2021 11:10,6.99,195.03,29.47,16.25
8/7/2021 11:20,7.07,194.14,30.41,21.77
8/7/2021 11:30,7.15,192.19,31.48,21.38
8/7/2021 11:40,7.26,195.13,34.11,23.71
8/7/2021 11:50,7.52,198.01,37.83,23.46
8/7/2021 12:00,7.95,188.84,44.44,27.38
8/7/2021 12:10,8.05,189.66,46.03,26.98
8/7/2021 12:20,7.5,189.57,37.19,26.66
8/7/2021 12:30,6.89,191.63,28.17,28.58
8/7/2021 12:40,6.57,195.58,24.23,39.43
8/7/2021 12:50,6.44,197.77,23.02,38.82
8/7/2021 13:00,6.13,196.56,19.46,28.28
8/7/2021 13:10,6.11,194.54,18.97,28.2
8/7/2021 13:20,6.21,194.46,20.18,23.45
8/7/2021 13:30,6.08,196.64,19.1,23.64
8/7/2021 13:40,5.68,197.54,15.04,20.27
8/7/2021 13:50,4.95,197.14,8.26,20.97
8/7/2021 14:00,4.72,196.46,5.24,22.32
8/7/2021 14:10,5.07,197.7,8.23,23.12
8/7/2021 14:20,5.26,199.52,10.18,14.07
8/7/2021 14:30,5.47,197.27,12.84,15.32
8/7/2021 14:40,5.74,194.92,15.33,13.02
8/7/2021 14:50,5.93,191.6,17.25,13.64
8/7/2021 15:00,6.04,200.27,18.26,17.63
8/7/2021 15:10,5.83,198.01,16.29,18.36
8/7/2021 15:20,5.58,198.95,14.12,20.32
8/7/2021 15:30,5.29,197.97,11.38,20.63
8/7/2021 15:40,5.08,201.11,9.98,20.94
8/7/2021 15:50,4.96,201.11,8.77,21.94
8/7/2021 16:00,4.92,201.09,8.61,20.7
8/7/2021 16:10,4.91,197.17,8.19,21.84
8/7/2021 16:20,5.35,195.62,12.06,17.65
8/7/2021 16:30,5.78,194.67,15.74,19.02
8/7/2021 16:40,5.64,197.78,15.27,19.2
8/7/2021 16:50,5.59,200.22,14.67,21.79
8/7/2021 17:00,6.14,201.58,19.68,24.3
8/7/2021 17:10,6.39,189.79,22.32,27.05
8/7/2021 17:20,7.06,189.97,30.83,27.22
8/7/2021 17:30,7.4,199.89,34.86,30.23
8/7/2021 17:40,8.11,188.89,46.44,34.47
8/7/2021 17:50,8.03,187.09,45.54,36.13
8/7/2021 18:00,8.09,184.19,45.96,44.68
8/7/2021 18:10,8.02,194.5,44.99,46.09
8/7/2021 18:20,8.21,185.33,50.03,54.42
8/7/2021 18:30,8.67,187.71,57.23,55.47
8/7/2021 18:40,8.52,184.15,54.23,53.62
8/7/2021 18:50,8.35,182.78,51.7,54.34
8/7/2021 19:00,8.96,194.5,63.94,61.51
8/7/2021 19:10,9.24,182.9,68.89,61.95
8/7/2021 19:20,9.3,182.85,69.11,58.46
8/7/2021 19:30,9.12,192.5,65.74,58.94
8/7/2021 19:40,9.21,190.55,66.94,69.32
8/7/2021 19:50,9.53,187.71,73.49,69.13
8/7/2021 20:00,10.31,186.77,88.41,68.12
8/7/2021 20:10,10.55,186.59,93.09,67.84
8/7/2021 20:20,10.37,187,90.57,72.08
8/7/2021 20:30,10.61,187.39,93.85,71.57
8/7/2021 20:40,10.81,187.23,96.5,82.15
8/7/2021 20:50,10.4,185.24,89.83,81.59
8/7/2021 21:00,10.1,183.73,84.85,86.31
8/7/2021 21:10,10.05,183.98,84.87,85.6
8/7/2021 21:20,10.06,184,83.92,85.97
8/7/2021 21:30,9.95,184.93,82.77,85.2
8/7/2021 21:40,10,187.82,83.37,80.63
8/7/2021 21:50,10.16,189.17,86.22,79.88
8/7/2021 22:00,10.37,188.95,89.15,78.56
8/7/2021 22:10,10.3,187.81,87.95,77.78
8/7/2021 22:20,9.88,186.44,80.8,78.53
8/7/2021 22:30,9.65,184.89,76.9,77.66
8/7/2021 22:40,9.43,187.06,72.58,82.22
8/7/2021 22:50,9.15,189.64,66.99,81.19
8/7/2021 23:00,8.84,190.22,60.34,75.78
8/7/2021 23:10,8.83,190.19,59.77,74.94
8/7/2021 23:20,8.98,187.27,62.54,68.4
8/7/2021 23:30,8.89,182.97,61.65,67.75
8/7/2021 23:40,8.66,181.59,57.51,59.04
8/7/2021 23:50,8.37,182.65,51.83,58.09
8/8/2021,7.99,180.55,44.6,59.8
8/8/2021 0:10,7.98,179.53,44.04,58.63
8/8/2021 0:20,7.68,181.88,39.21,50.59
8/8/2021 0:30,7.48,186.15,35.94,49.58
8/8/2021 0:40,7.41,185.61,34.64,43.82
8/8/2021 0:50,7.48,182.35,35.31,43.74
8/8/2021 1:00,7.35,180.72,33.88,36.79
8/8/2021 1:10,7.75,178.99,40.38,36.97
8/8/2021 1:20,8.21,175.04,48.63,35.87
8/8/2021 1:30,8.71,174.19,58.55,36.07
8/8/2021 1:40,8.99,174.33,63.61,36.28
8/8/2021 1:50,8.92,173.18,62.32,36.22
8/8/2021 2:00,8.8,173.84,59.7,45.51
8/8/2021 2:10,8.81,173.09,59.41,45.05
8/8/2021 2:20,8.91,170.25,61.53,57.02
8/8/2021 2:30,8.87,171.54,60.89,56.09
8/8/2021 2:40,8.56,172.36,54.67,53.65
8/8/2021 2:50,8.44,171.77,52.57,52.69
8/8/2021 3:00,8.27,171.69,49.44,54.51
8/8/2021 3:10,8.2,173.77,48.15,53.44
8/8/2021 3:20,8.22,175.68,48.14,47.59
8/8/2021 3:30,8.44,178.3,52.4,46.69
8/8/2021 3:40,8.43,179.06,51.94,43.71
8/8/2021 3:50,8.66,179.29,56.16,42.73
8/8/2021 4:00,9.25,178.48,67,42.31
8/8/2021 4:10,9.61,180.6,74.15,41.24
8/8/2021 4:20,9.92,181.75,81.01,43.72
8/8/2021 4:30,10.05,182.11,83.04,43.72
8/8/2021 4:40,10.16,183.62,85.84,43.72
8/8/2021 4:50,10.27,185.03,87.53,43.72
8/8/2021 5:00,10.22,185.56,85.33,43.72
8/8/2021 5:10,10.07,186.29,83.65,43.72
8/8/2021 5:20,10.26,185.29,87.19,43.72
8/8/2021 5:30,10.37,183.64,89.47,43.72
8/8/2021 5:40,10.33,183.76,88.96,43.72
8/8/2021 5:50,9.94,185.14,81.96,43.72
8/8/2021 6:00,9.34,188.17,69.49,43.72
8/8/2021 6:10,9.05,188.1,64.14,43.72
8/8/2021 6:20,8.65,188.53,56.44,43.72
8/8/2021 6:30,8.6,187.98,55.18,43.72
8/8/2021 6:40,8.69,188.33,57.95,43.72
8/8/2021 6:50,8.78,179.23,59.69,43.72
8/8/2021 7:00,8.87,193.13,61.53,43.72
8/8/2021 7:10,8.42,194.16,52.89,43.72
8/8/2021 7:20,7.9,195.14,43.28,43.72
8/8/2021 7:30,7.64,194.63,38.73,43.72
8/8/2021 7:40,7.71,192.97,40.18,43.72
8/8/2021 7:50,8.07,193.68,47.34,43.72
8/8/2021 8:00,8.34,184.37,51.97,43.72
8/8/2021 8:10,8.38,186.91,52.73,43.72
8/8/2021 8:20,8.32,188.39,51.56,43.72
8/8/2021 8:30,8.42,188.36,53.36,43.72
8/8/2021 8:40,8.24,187.26,49.27,43.72
8/8/2021 8:50,8,187.23,39.01,43.72
8/8/2021 9:00,8.01,184.98,38.31,43.72
8/8/2021 9:10,8.06,194.44,38.37,43.72
8/8/2021 9:20,7.93,194.15,36.12,43.72
8/8/2021 9:30,7.94,194.92,36.96,43.72
8/8/2021 9:40,8,194.71,37.53,43.72
8/8/2021 9:50,8.34,192.97,42.21,43.72
8/8/2021 10:00,8.5,191.86,45.06,43.72
8/8/2021 10:10,8.45,190.82,44.3,43.72
8/8/2021 10:20,8.46,190.33,44.54,43.72
8/8/2021 10:30,8.44,190.56,44.19,43.72
8/8/2021 10:40,8.17,193.34,37.2,43.72
8/8/2021 10:50,7.84,195.9,30.23,43.72
8/8/2021 11:00,7.8,189.34,27.88,43.72
8/8/2021 11:10,8.11,191.56,31.09,43.72
8/8/2021 11:20,8.43,193.02,34.58,43.72
8/8/2021 11:30,8.73,198.21,41.27,43.72
8/8/2021 11:40,9.26,202.76,55.24,43.72
8/8/2021 11:50,9.47,205.15,58.97,43.72
