Date & Time,Frequency Hz,Voltage R Phase V,Voltage S Phase V,Voltage T Phase V,Current R Phase A,Current S Phase  A,Current T Phase A,Wind Speed m/s,Active Power kW,Reactive Power kVAR,Generator RPM,Hydraulic unit Pressure in bar,Ambient Temperature,Nacelle Temperature,Gearbox oil Temperature,Gearbox Bearing Temperature,Generator Winding Temperature R,Generator Winding Temperature S,Generator Winding Temperature T,Hydraulic oil Temperature,Main bearing Temperature,Generator Bearing Temperature DE,Generator Bearing Temperature NDE
FECHA_HORA,SSV_5SM_006_XS_FRQ_MEDI,SSV_5SM_006_XS_TNS_FASR,SSV_5SM_006_XS_TNS_FASS,SSV_5SM_006_XS_TNS_FAST,SSV_5SM_006_XS_INT_FASR,SSV_5SM_006_XS_INT_FASS,SSV_5SM_006_XS_INT_FAST,SSV_5SM_006_XS_VEL_WIND,SSV_5SM_006_XS_POT_MEDI,SSV_5SM_006_XS_POT_REAC,SSV_5SM_006_XS_VEL_LGMD,SSV_5SM_006_XS_PRS_PRPL,SSV_5SM_006_XS_TMP_0004,SSV_5SM_006_XS_TMP_V006,SSV_5SM_006_XS_TMP_V007,SSV_5SM_006_XS_TMP_V008,SSV_5SM_006_XS_TMP_V003,SSV_5SM_006_XS_TMP_V004,SSV_5SM_006_XS_TMP_V005,SSV_5SM_006_XS_TMP_V002,SSV_5SM_006_XS_TMP_V001,SSV_5SM_006_XS_TMP_0008,SSV_5SM_006_XS_TMP_0007
24/06/2021 19:50:40,50.02,584.9,581.1,585.1,325.5,329.1,324,8.2,553.8,-3.6,1451.3,163,31,32.8,62.9,74.6,99.4,94.6,99.3,54.2,43.9,62.6,68.4
24/06/2021 19:50:50,50.1,586.5,580.9,585.7,309,307.8,304.9,7.9,480.3,-5.4,1406.4,175.5,31,32.8,63.4,74.5,98.7,94.7,99.3,54.2,43.9,62.7,68.3
24/06/2021 19:51:00,50.18,586.1,580,582.2,270.1,269.4,264.4,7.8,420.2,7,1403.1,171.1,31.1,32.7,62.8,74.5,99.7,94.6,99.2,54.2,43.9,62.9,68.4
24/06/2021 19:51:10,50.18,586.7,579.3,586,241.2,245.1,240.8,8.6,446.5,3.7,1450.6,165.2,31.2,32.7,62.6,74.9,99.5,95.4,99.6,54.3,43.9,62.7,68.3
24/06/2021 19:51:20,50.14,584.2,583.6,583.9,290.5,287,289.1,8.5,496.7,4.3,1450.6,177.8,31.2,32.6,62.9,74.9,100.5,95,100.3,54.4,43.9,62.5,68.3
24/06/2021 19:51:30,50.06,583.1,582.3,581.9,266.6,265.9,263.2,8.1,360.6,3.4,1389.5,168.5,31.1,32.6,63.7,74.5,100.5,96,100.1,54.2,43.9,62.7,68.3
24/06/2021 19:51:40,50,583.7,581.8,581.1,204.9,210.2,209.1,7.5,340.8,-6.3,1415,167.4,31.2,32.6,63.4,75,100,95.2,100.1,54.1,43.9,62.6,68.2
24/06/2021 19:51:50,50.06,583.3,582.4,582.4,202.3,203.9,203.8,7.8,308,-8.7,1411.1,179.5,31.2,32.6,62.7,75.1,100,95.5,100.3,54.2,43.9,62.7,68.2
24/06/2021 19:52:00,50.06,579.7,585.1,581.3,182.7,184.3,180.9,7.9,324.4,2.8,1442.3,162.1,31.2,32.5,63.1,74.9,100.7,95.7,100,54.3,43.9,62.7,68.2
24/06/2021 19:52:10,50.08,579.6,579.1,586.6,209.8,205.9,207.7,7.5,366.1,-9.9,1438.1,170.4,31.2,32.6,62.7,75.1,101.4,95.2,99.8,54.4,43.9,62.7,68.3
24/06/2021 19:52:20,50.1,584.5,580.6,582.8,202.5,204.9,199.5,6.8,314.5,1.1,1418.4,176.4,31.2,32.6,62.8,75,100.3,95.3,100.1,54.3,43.9,62.6,68.2
24/06/2021 19:52:30,50.12,582.6,580.2,582.9,204.1,204.4,204.5,7.9,405.4,0.5,1463.4,160.2,31.2,32.6,63.7,74.6,99.5,96.1,99.5,54.3,43.9,62.7,68.3
24/06/2021 19:52:40,50.12,583.4,581.2,582.6,232,231.8,227.7,8.3,387.6,-3.1,1449.9,171.2,31.2,32.6,63.3,74.7,99.5,94.9,100.6,54.2,43.9,62.7,68.3
24/06/2021 19:52:50,50.14,578.8,580.5,583.7,235.6,239.5,235.9,7.8,405.4,3.5,1443.6,175.7,31.3,32.6,63.7,74.5,99.6,95,99.8,54.2,43.9,62.7,68.1
24/06/2021 19:53:00,50.16,580,574.3,583.9,233.2,233.3,230.3,8.4,397.2,-1.7,1438.1,162,31.2,32.6,63.1,75,99.9,95.4,99.3,54.4,43.9,62.6,68.2
24/06/2021 19:53:10,50.16,582.3,582.9,582.3,223.9,223.4,222.7,7.9,347.7,-8.6,1421.1,173.9,31.2,32.5,62.7,74.8,99.7,94.5,99.8,54.3,43.9,62.6,68.2
24/06/2021 19:53:20,50.12,586.7,580.8,578.4,202.5,203.3,205.1,7.8,316.3,-1.6,1423.1,173.1,31.2,32.5,62.9,75,99.8,95.2,99.8,54.4,43.9,62.6,68.2
24/06/2021 19:53:30,50.04,583.5,581.8,578.4,201.5,198.9,189.8,7.9,374.5,2.6,1454.8,163.7,31.3,32.5,62.9,74.7,99.7,95,100.2,54.5,43.9,62.7,68.1
24/06/2021 19:53:40,50.02,582.5,582.6,579.4,226,228.4,224.5,7.4,370,10.2,1434.7,176.4,31.3,32.5,62.6,74.9,100.5,94.9,100.6,54.4,43.9,62.6,68.3
24/06/2021 19:53:50,50.06,578.1,584.6,581.9,209.9,210.1,208.2,8.3,402.3,10.3,1478.5,170.1,31.3,32.5,62.9,75,99.6,95.9,99.1,54.4,43.9,62.6,68.2
24/06/2021 19:54:00,50.08,581.7,578.9,581.8,256.3,248,250.7,7.8,426.1,-6.7,1445,166.4,31.3,32.6,63.2,74.8,99.7,95,99.5,54.4,43.9,62.7,68.2
24/06/2021 19:54:10,49.98,581.3,578.1,582.3,239.2,237.1,239.6,7.3,312,-8.8,1388.8,180.2,31.3,32.7,62.4,75,99.6,95.6,99.9,54.6,43.9,62.6,68.1
24/06/2021 19:54:20,50.06,584.4,578.7,581.9,183.1,183.6,183.3,7.1,286.6,-11,1375.5,164.5,31.2,32.7,62.9,74.7,98.2,94.3,99.5,54.6,43.9,62.8,68.1
24/06/2021 19:54:30,50.04,583.4,580.3,578.2,168.9,170.4,169.5,7.1,303.7,0.5,1394,169.2,31.2,32.7,63.6,74.8,98.7,95.5,98.9,54.5,43.9,62.7,68.1
24/06/2021 19:54:40,50.02,585.8,574.3,581.6,179.4,178.2,180.4,7.4,303.9,1.3,1402.5,177.4,31.2,32.7,63,75.1,99.6,95.3,99,54.4,43.9,62.7,68.1
24/06/2021 19:54:50,50.02,582.7,576.5,580.9,191,192.7,193.8,7.9,444.1,-0.3,1471.3,160.3,31.3,32.6,62.7,75,98.1,94.4,100,54.4,43.9,62.6,68.1
24/06/2021 19:55:00,50.02,584,579,582.4,251.1,250.8,248.6,8.9,424.7,0.5,1445.7,172.6,31.2,32.6,62.7,75,99.1,93.7,99.5,54.3,43.9,62.6,68.1
24/06/2021 19:55:10,50.06,584.2,580.3,581.6,252.5,256.1,252.9,8.8,455.7,8.8,1449.9,174.5,31.2,32.6,62.8,74.6,99.4,94.8,99.3,54.4,43.9,62.6,68.1
24/06/2021 19:55:20,50.06,583.9,578.1,584.3,261.6,256.1,253,7.8,383.4,9.8,1407.1,162.9,31.2,32.6,63,74.9,98.5,93.8,99.1,54.5,43.9,62.7,68
24/06/2021 19:55:30,50.12,582.1,584,577.9,218.4,220.9,220.5,7.6,349.2,2.3,1415,175.8,31.1,32.6,62.7,75.1,99,95,98.6,54.4,43.9,62.7,68
24/06/2021 19:55:40,50.1,580.9,582.1,583.3,205.1,203.2,204.8,7.5,384.7,-1.8,1455.6,171.1,31.1,32.6,63.3,74.7,99.3,94.7,99.3,54.4,43.9,62.8,68
24/06/2021 19:55:50,50.1,578.5,580.4,580.2,225.7,223,224.5,8.1,426.2,-16.1,1465.5,165.9,31.1,32.6,63.6,75.2,99.2,95.2,99.2,54.4,43.9,62.6,68.1
24/06/2021 19:56:00,50.1,582.7,582.6,584.5,253.9,254.8,254,7.9,464.8,13.6,1466.9,179.3,31.1,32.5,63.1,75.1,98.7,94.9,97.7,54.5,43.9,62.5,68
24/06/2021 19:56:10,50.08,579.3,581.1,584.9,260,266.2,266.2,7.6,358.6,-0.9,1405.1,166.5,31.2,32.5,63,74.8,99.4,93.8,98.9,54.4,43.9,62.6,68
24/06/2021 19:56:20,50.04,582.2,582.1,582.6,202.8,210.4,203.3,7.6,322.9,-2.1,1388.2,168.8,31.3,32.5,63.5,74.9,98.4,94.9,99,54.5,43.8,62.7,67.9
24/06/2021 19:56:30,50.04,581,584,582.6,175.2,180.1,175.8,7.7,292.8,-4.7,1399.9,178.3,31.3,32.5,63.3,74.7,98.9,95.3,98.6,54.4,43.9,62.6,68.1
24/06/2021 19:56:40,50.06,589.1,578.3,583.2,181.5,178.6,177.3,6.9,296.5,9.9,1403.8,159.8,31.4,32.6,63.7,75,98.8,95.3,98.8,54.4,43.8,62.7,68
24/06/2021 19:56:50,50.08,582.7,583.6,580.8,181.9,180,181.2,7.7,298.6,-8.3,1393.4,171.7,31.4,32.6,63.5,74.8,99.9,94.9,98.9,54.3,43.9,62.5,68.1
24/06/2021 19:57:00,50.06,584.5,581.2,579,179.3,179.5,174.8,7.7,339.1,10.1,1428.5,175.5,31.4,32.6,62.6,74.6,98.6,94.1,99.1,54.1,43.9,62.6,68.1
24/06/2021 19:57:10,50.08,582.2,578.7,585.3,198.4,205.1,203,7,300.7,-1.8,1390.1,162.4,31.4,32.6,63.1,74.7,98.7,94.8,98.6,54.3,43.9,62.6,68
24/06/2021 19:57:20,50.06,583.2,581.4,582.9,174.4,171.7,167.8,7,270.4,4.4,1363,174.9,31.3,32.7,62.9,75.1,100,94.5,99,54.3,43.9,62.6,68
24/06/2021 19:57:30,50.06,581.8,578.7,582.1,166.7,165.1,162.8,7.2,258.6,7.8,1368.6,172,31.3,32.7,63.3,74.7,98.7,95.3,99.6,54.3,43.9,62.4,68
24/06/2021 19:57:40,50.04,584,580.2,578.8,165.4,163.3,161.7,7.3,300.5,-7.5,1360.5,165.1,31.3,32.7,63.2,75,98.5,94.5,98.2,54.2,43.9,62.5,68.1
24/06/2021 19:57:50,50.04,581.9,579.6,581.9,173.4,169.6,170.4,7,285.9,-4.1,1341,178.2,31.3,32.8,63.2,75,98.7,94.9,98.3,54.2,43.9,62.6,67.9
24/06/2021 19:58:00,50.08,584,580.5,583,168.6,168.5,167.8,7.1,294.8,-1.5,1385,168,31.3,32.9,62.6,74.9,98,93.4,97.8,54.4,43.9,62.6,68
24/06/2021 19:58:10,50.08,583.1,582.6,585.8,186.1,183.6,180.7,7.1,317.6,2.9,1385.6,167.9,31.2,32.9,62.6,74.5,98.3,93.8,98.2,54.4,43.9,62.5,68.1
24/06/2021 19:58:20,50.06,579.6,573.7,582.4,176.8,183.4,182,7.2,313.9,2.5,1405.8,179,31.2,32.9,62.7,74.9,98.4,93.9,99.1,54.3,43.9,62.4,68
24/06/2021 19:58:30,50.16,583.4,576.5,582.7,190.7,190.7,192,7.3,337.5,1.9,1433.3,160.8,31.4,32.9,63.4,74.6,98.6,93.5,97.6,54.2,43.9,62.5,68.1
24/06/2021 19:58:40,50.12,579.5,586.3,582.7,204.1,203,206.5,8,377.1,6.2,1445.7,170.9,31.4,32.9,63.2,74.5,97.8,93.8,98.1,54.1,43.9,62.7,67.9
24/06/2021 19:58:50,50.08,585,579.9,582.8,221.7,228,224,7.8,359.6,1.5,1430.6,176.2,31.3,32.9,63.3,74.4,97.7,93.6,98.2,54.1,43.8,62.6,68
24/06/2021 19:59:00,50.12,582.4,585,583.1,213.2,210.9,211.1,8.2,365.6,1.7,1438.1,161.7,31.3,32.9,63.2,74.6,97.8,93.6,96.6,54.1,43.9,62.6,67.9
24/06/2021 19:59:10,50.16,583.7,579.9,585.7,213,212.2,208.3,7.2,345.3,-12.6,1425.1,174,31.2,32.9,62.5,74.7,97.6,93.9,96.8,54.1,43.9,62.4,68
24/06/2021 19:59:20,50.12,586.3,582.8,586.8,197.1,197.4,195.9,7.2,299.6,-4.9,1403.8,172.7,31.2,32.9,62.3,74.8,97.9,92.9,97.8,54.2,43.9,62.4,67.9
24/06/2021 19:59:30,50.08,584,582.9,581.3,172.5,173.3,165.7,7.4,245.1,-15,1371.7,164.4,31.2,32.9,62.8,74.7,97.7,93.6,97.9,54.2,43.9,62.5,68
24/06/2021 19:59:40,50.06,580.4,585.6,586.9,166.5,166.4,165.6,7.7,306.2,4.1,1397.9,177.3,31.2,32.9,63.2,74.4,97.9,92.6,97.8,54.3,43.9,62.5,67.9
24/06/2021 19:59:50,50.12,586.2,582,584.8,174.9,182.5,178.3,6.9,260.4,-5.2,1339.8,168.9,31.3,32.9,63.2,74.5,97.4,93.6,97.3,54.3,43.9,62.4,67.9
24/06/2021 20:00:00,50.16,584.1,582.4,582.6,158.1,155.4,158.1,7,312.4,-11.6,1399.2,167.2,31.3,32.9,63.2,74.4,97.3,93.3,97.8,54.3,43.9,62.4,67.9
24/06/2021 20:00:10,50.14,585.4,585.3,578.7,193.4,192.2,188.5,7.6,315.4,-4.6,1401.8,179.5,31.3,32.8,63.2,74.4,98,93.5,97.5,54.1,43.8,62.4,67.8
24/06/2021 20:00:20,50.08,579.7,586.4,580.4,189.2,192.6,191.5,7.2,299.5,7.7,1397.2,162.8,31.2,32.8,62.2,74.7,97.4,93.3,97.7,54.2,43.9,62.4,67.8
24/06/2021 20:00:30,50.08,584.7,577.9,583.3,175.1,171.4,174.1,7.2,302.1,-14.8,1372.9,170.1,31.3,32.8,63.4,74.5,97.2,92.8,97.3,54.4,43.9,62.5,67.9
24/06/2021 20:00:40,50.08,581.9,580.3,582.3,169.5,167.6,170.1,7.5,286.3,3.4,1370.4,176.8,31.3,32.8,62.5,74.5,97.5,93.7,98.1,54.5,43.9,62.4,67.8
24/06/2021 20:00:50,50.14,582.2,579.6,581.9,168.7,165.6,171,7.9,315.7,-4.2,1397.2,161,31.3,32.8,63,74.5,96.4,92.9,96.8,54.4,43.9,62.4,67.8
24/06/2021 20:01:00,50.16,587.5,586.1,578.6,183.6,180.5,181.3,8.3,382.7,8.9,1457,173.5,31.3,32.8,62.7,74.3,97.7,92.7,97.8,54.2,43.9,62.2,68
24/06/2021 20:01:10,50.08,586.3,581.7,584.4,243.9,242.4,242.3,8.5,434.2,5,1455.6,173.6,31.3,32.8,63,74.5,97.4,93,96.7,54.3,43.9,62.4,67.9
24/06/2021 20:01:20,50.12,583.8,582.7,586.7,256.7,253.3,252.5,7.9,369.5,-17.7,1403.8,163.2,31.4,32.8,63.3,74.4,98.2,92.2,97.1,54.4,43.9,62.4,67.8
24/06/2021 20:01:30,50.04,582.7,584.2,584.4,214.2,214,210.7,8.5,351.7,-7.8,1417.7,176.1,31.3,32.8,62.3,74.6,97,92.2,97.5,54.6,43.9,62.4,67.9
24/06/2021 20:01:40,50.04,582.2,584.2,579.6,209.3,209.1,202.8,7.9,369.9,-13.8,1453.4,170.7,31.2,32.9,62.7,74.6,97.1,91.9,97.3,54.4,43.9,62.4,67.9
24/06/2021 20:01:50,50.08,580.7,583.2,584.9,222.5,221.7,220,8.3,465.8,2.7,1495.5,165.9,31.2,32.9,62.8,74.6,97,90.9,98,54.2,43.9,62.3,67.9
24/06/2021 20:02:00,50.04,587.8,581.6,581.2,274.4,276.4,277.1,8.3,449.1,10,1452.7,179.7,31.1,32.8,62.2,74.7,97.2,93.2,96.8,54.1,43.9,62.2,67.9
24/06/2021 20:02:10,50.06,583.4,585.5,578.3,260.1,260.9,261.8,8.3,415.8,1.4,1436,165.8,31.1,32.8,62.4,74.6,97.1,92.7,97.7,54.2,43.9,62.4,67.8
24/06/2021 20:02:20,50.12,586.6,581.1,585.3,245.7,242.1,242.7,8.5,471.9,2.1,1472,169,31.2,32.9,62.6,74.5,97.3,93.4,97.6,54.3,43.9,62.4,67.7
24/06/2021 20:02:30,49.98,583.7,584.6,581.7,282.7,281.5,279.5,7.9,442.9,-14.8,1434,178,31.2,32.8,63.2,74.5,97.8,93.4,97,54.4,43.8,62.4,67.8
24/06/2021 20:02:40,49.94,583.5,584.4,577.4,260.6,265.1,259.3,8.2,460.3,-6.8,1452,159.8,31.2,32.8,62.2,74.5,98.4,92.7,97.5,54.4,43.9,62.3,67.8
24/06/2021 20:02:50,49.96,585.8,582,585.8,267.6,266.4,264.9,8.6,485.8,-5.4,1456.3,171.9,31.2,32.8,62.4,75,97.6,93.7,98.1,54.4,43.9,62.4,67.8
24/06/2021 20:03:00,49.94,587.3,576.8,588.7,280.4,279.8,282.3,7.8,432,0.3,1419.7,175.1,31.3,32.7,62.9,74.7,98.3,93.2,98.2,54.3,43.9,62.5,67.7
24/06/2021 20:03:10,50.02,586,580.7,584.5,243,243.5,245.5,9.1,464,1.7,1468.4,162.6,31.3,32.7,63.2,74.6,98.7,93.3,97.5,54.3,43.9,62.2,67.8
24/06/2021 20:03:20,50.06,586.5,583.2,584.5,286.9,283.1,282.1,8.4,468.1,18.4,1445.7,175.1,31.3,32.7,63.2,74.7,97.6,94,99.1,54.3,43.9,62.4,67.7
24/06/2021 20:03:30,50.08,590.4,585.2,586.4,271.8,272.9,269.2,7.9,366.3,-13.6,1390.8,171.7,31.3,32.7,62.7,74.8,99.1,94.1,97.7,54.2,43.9,62.2,67.9
24/06/2021 20:03:40,50.02,582.9,583.6,582.9,216.9,213.9,212.7,8.1,445.8,2.1,1464.1,165.3,31.3,32.6,62.5,75.1,99.2,94.2,98.2,54.3,43.9,62.4,67.8
24/06/2021 20:03:50,50.06,583.9,585.4,586.3,260.8,259.9,252.8,8.4,403.3,7.4,1423.1,178.5,31.5,32.7,62.8,74.8,100.2,94.1,99.3,54.3,43.9,62.4,67.7
24/06/2021 20:04:00,50.04,585.6,581.6,587.1,228.3,227.7,225.5,7.6,322,-1.6,1406.4,167.5,31.4,32.7,62.6,75.1,98,95.1,99.6,54.3,43.9,62.3,67.8
24/06/2021 20:04:10,50,583.9,581,582.1,191.6,192.3,192.2,7.8,350.5,0.7,1442.3,168.1,31.4,32.7,63,74.8,99.4,95.2,99.1,54.4,43.9,62.3,67.7
24/06/2021 20:04:20,49.96,581.8,580.5,584.7,207.1,213.2,210.9,7.5,347.4,1.2,1437.4,178.7,31.4,32.8,63,75,99.7,95.3,99.1,54.4,43.8,62.3,67.7
24/06/2021 20:04:30,50.04,581.7,585.2,580.7,206,202.5,205.2,6.9,285.1,-5.4,1405.1,160.2,31.4,32.9,62.6,75,98.9,94.8,99,54.3,43.9,62.3,67.8
24/06/2021 20:04:40,50.02,582.2,581.9,585.5,174.5,168.7,170.6,7.4,313.7,1.6,1403.8,171.1,31.4,32.9,63.3,74.7,98.8,94,99.2,54.3,43.9,62.3,67.6
24/06/2021 20:04:50,50.04,580.1,580,588.6,192.8,194.4,192.4,8.5,453.2,15.7,1482.9,176.3,31.3,32.9,62.6,74.8,98.8,95.2,98.2,54.4,43.9,62.3,67.8
24/06/2021 20:05:00,50.02,586.8,582.6,585.8,268.8,264.2,265.9,8.2,511.3,-2.9,1475.6,161.7,31.3,32.9,63,75,98.7,94.6,98.9,54.2,43.9,62.2,67.8
24/06/2021 20:05:10,50.02,587.3,582.6,584.9,293.1,296.2,292.2,8.5,509,-1.4,1444.3,174,31.3,32.9,63.2,75.1,99.6,93.8,99.1,54.3,43.9,62.1,67.7
24/06/2021 20:05:20,50.04,589.6,583.1,582.4,286,283.4,281.3,8.2,414.6,-3.6,1401.8,172.6,31.2,32.9,62.6,75.1,98.4,94.4,98.3,54.3,43.9,62.3,67.7
24/06/2021 20:05:30,50.04,586.4,584.6,584.8,231.9,235.6,234.3,7.7,403.5,-4.5,1417.7,164.4,31.2,32.9,62.9,75.1,99,93.9,99,54.4,43.9,62.2,67.7
24/06/2021 20:05:40,49.98,585.6,578.6,583.4,230.3,234,228.5,7.9,433.7,9.9,1449.9,177.3,31.2,32.8,62.9,74.8,100.1,95.4,98.8,54.3,43.9,62.3,67.7
24/06/2021 20:05:50,50,583.9,584.7,580.2,243.8,246.8,246.8,7.4,315.6,4.8,1393.4,168.8,31.3,32.8,62.8,75,99.2,94.3,99.2,54.3,43.9,62.3,67.6
24/06/2021 20:06:00,50.02,584.7,580,583.2,183.6,180.6,185,7.4,312.9,1.5,1414.4,167.1,31.3,32.9,62.6,74.9,99,94.8,98.6,54.4,43.9,62,67.7
24/06/2021 20:06:10,50.1,581.4,582.6,581.7,198.4,193.1,194.5,7.6,382.4,-5.3,1459.1,179.5,31.4,32.9,62.4,74.8,99.7,94.6,98.7,54.4,43.9,62.4,67.6
24/06/2021 20:06:20,50.12,587.9,580.1,582.2,229.7,228.7,222.1,7.8,353.9,-0.9,1427.2,162.7,31.2,33,63.1,74.9,99.4,94.5,98.8,54.4,43.9,62.1,67.7
24/06/2021 20:06:30,50.04,584.5,580,581.9,199.8,201.2,193.6,7.1,304.8,-19.5,1402.5,170.1,31.2,33,62.8,75.1,99.7,93.5,99,54.2,43.9,62.2,67.6
24/06/2021 20:06:40,50,582.3,578,583.9,180.7,179,179.3,7.2,275.8,7.7,1386.3,176.7,31.2,33,62.2,75.1,99.5,94.4,99.2,54.2,43.9,62.1,67.7
24/06/2021 20:06:50,50.08,583.7,580.3,583.1,170.6,173.8,170.4,6.8,285.8,5.9,1385,160.9,31.2,32.9,62.6,75.2,99.1,94.1,98.7,54.1,43.9,62.2,67.6
24/06/2021 20:07:00,50.08,588.4,578.3,577.7,174.4,166.7,170.2,6.6,263.2,-0.5,1345.2,173.1,31.2,32.9,62.2,75,99.5,95.4,98.5,54,43.9,62.2,67.6
24/06/2021 20:07:10,50.06,587.7,578.7,578.4,158.6,154.8,156.4,7.1,239.6,8.1,1326.8,173.5,31.2,32.8,62.5,75.1,99.4,94.7,98.8,54.2,43.9,62.2,67.6
24/06/2021 20:07:20,50.06,579.6,577.3,583.5,146.2,150.1,140.9,6.8,263.1,2.1,1323.9,163.5,31.3,32.8,62.5,75,98.9,93.6,98,54.2,43.9,62.1,67.7
24/06/2021 20:07:30,50.08,581.7,579.8,576,156.6,155.7,153.7,6.8,262.4,-0.9,1322.1,176.6,31.2,32.8,62.5,74.8,98.4,94.5,98.4,54,43.9,62.3,67.6
24/06/2021 20:07:40,50,578.5,579.8,578.1,157.6,159,158.9,7.2,253.4,-5.5,1322.7,170,31.3,32.9,62.7,74.7,98,93.9,98.5,54,43.9,62.3,67.5
24/06/2021 20:07:50,49.96,580.3,580.5,581.9,154.5,153.5,151.5,7.6,313.5,5.4,1392.1,166.3,31.3,33,63.1,74.4,98.2,93.3,98.5,54,43.9,62.1,67.7
24/06/2021 20:08:00,50.04,581.4,580.5,579.5,207.6,204.6,203.8,8.4,453.4,-0.5,1458.4,180.2,31.3,33,62.5,74.9,97.5,94.1,97.9,54,43.9,62.2,67.6
24/06/2021 20:08:10,50.08,583.3,581.6,585.1,268.9,266.6,262.6,7.9,387.2,-1.7,1390.8,164.5,31.2,32.9,62.3,74.7,98.1,92.8,97.2,54.1,43.9,62.3,67.6
24/06/2021 20:08:20,50.12,583.5,579.1,581.7,214.2,216.1,211.5,8.1,408.6,9,1443.6,169.4,31.1,32.9,62.4,74.8,98.8,92.3,97.3,54.3,43.9,62.2,67.6
24/06/2021 20:08:30,50.14,581.9,582.4,583.3,247.7,242.9,239.8,7.9,413.7,-1,1436.7,177.4,31.2,32.9,62.7,74.6,98,92.7,97.4,54.4,43.9,62.2,67.7
24/06/2021 20:08:40,50.06,584.9,585.2,579.3,235.2,238.7,237.5,7.6,313,3.6,1385,160.3,31.1,32.9,63.3,74.4,98.3,93.7,97.1,54.4,43.9,62.2,67.6
24/06/2021 20:08:50,50.1,581.9,581.7,584.3,180.2,178.5,177.2,8.1,381.8,-3.1,1463.4,172.5,31.1,32.9,63.1,74.5,98.7,92.7,97.8,54.4,43.9,62.2,67.5
24/06/2021 20:09:00,50.06,582.3,580.2,580.9,238.3,238,238.6,8.1,411.9,-9.8,1459.1,174.6,31.2,32.9,63,74.5,97.5,92.9,98.4,54.4,43.9,62.1,67.6
24/06/2021 20:09:10,50.04,587.4,576.8,582.3,247.6,248.9,243.2,8,403.2,-7.9,1434,163.1,31.1,32.9,62.9,74.8,96.7,93.2,97.3,54.3,43.9,62.1,67.6
24/06/2021 20:09:20,50.06,584.7,579.6,579.6,237.6,238,237.4,7.6,381.2,-7.8,1421.1,175.8,31.1,33,63.1,74.4,98.2,93.6,97.7,54.3,43.9,62.1,67.6
24/06/2021 20:09:30,50.06,582.1,581,580.6,216.9,216.7,218.4,7.2,304.7,0.7,1406.4,171,31.1,33.1,62.3,74.8,97.8,93.7,98,54.4,43.9,62.2,67.5
24/06/2021 20:09:40,50.1,577.7,580.7,583.6,184.8,185.3,184.1,8.1,334.4,19.7,1438.1,165.8,31.3,33.1,62.5,74.9,98,93.3,97.9,54.5,43.9,62.2,67.5
24/06/2021 20:09:50,50.1,579.1,578.9,582.8,213.4,207.8,208.2,7.9,406.3,-14,1466.9,179.2,31.4,33.1,63.1,74.5,98,93.7,97.8,54.6,43.9,62.1,67.6
24/06/2021 20:10:00,50.04,585.3,578,580.6,235.8,235,234.1,7.5,365.8,0.2,1444.3,166.4,31.4,33.2,62.8,74.4,96.3,92.5,97.7,54.7,43.9,62.2,67.5
24/06/2021 20:10:10,50.1,584.4,582.5,583.1,218.2,220,217.5,7.3,337.2,1.3,1414.4,168.7,31.4,33.1,62.2,74.7,98,93.4,98,54.8,43.9,62.3,67.5
24/06/2021 20:10:20,50.12,582.2,579.2,586.6,189,194.3,192.5,7.6,318.3,5.7,1423.8,178.3,31.3,33.1,62.6,74.7,97.1,93.2,97.5,54.8,43.9,62.2,67.5
24/06/2021 20:10:30,50.08,583.5,583.3,578.1,200.3,195.4,200.2,7.2,319,1.8,1415,159.8,31.3,33,62.6,74.8,98.5,93.4,97.5,54.6,43.9,62,67.5
24/06/2021 20:10:40,50.1,582.9,577.6,583.6,180,178.1,177.7,6.9,290.6,-13.9,1401.8,171.7,31.3,32.9,62.8,74.8,97.1,93.4,97.8,54.4,43.9,62.2,67.4
24/06/2021 20:10:50,50.1,582.6,583.6,583.1,183.9,183.2,180.3,7.2,339.6,-2.8,1423.1,175.4,31.3,32.9,63,74.9,98,93.6,97.3,54.3,43.9,62,67.6
24/06/2021 20:11:00,50.06,579.2,580.5,584.1,188.9,194.7,188.9,7.2,319.7,0.7,1407.1,162.4,31.3,32.8,62.3,74.5,97.5,93.4,98.4,54.2,43.9,62.3,67.4
24/06/2021 20:11:10,50.12,583.4,582.2,579.3,178.7,177.1,175.2,6.9,296.2,-4.6,1386.3,174.9,31.3,32.8,62.8,74.6,98.1,92.4,97.4,54.3,43.9,62,67.5
24/06/2021 20:11:20,50.1,585.7,576.7,585.8,175.8,171.7,174.8,7.4,284.6,5.1,1385.6,171.7,31.3,32.7,62.9,74.7,97.5,93.3,97.7,54.3,43.9,61.9,67.6
24/06/2021 20:11:30,50.14,583.3,581.7,579.5,169.6,167.7,167.7,7.2,292.7,-6.3,1373.6,165.1,31.4,32.7,62.8,74.5,97.3,93.2,97.3,54.4,43.9,62.2,67.5
24/06/2021 20:11:40,50.1,581.9,579.9,579.7,172.7,172.5,170.9,7.2,280.5,8.5,1350.1,178.2,31.3,32.6,63,74.4,97.4,93,97.6,54.5,43.9,62.2,67.5
24/06/2021 20:11:50,50.14,581.4,579.9,579,169.4,166.4,165.6,6.8,276.5,7.9,1369.8,167.5,31.3,32.7,62.7,74.4,97.6,93.5,97.5,54.4,43.9,61.9,67.6
